x,y,z,mg_ca,sample_mode,dist,st_dev
13427,7320,9041,0.261968,map,NA,NA
13478,7323,9045,0.19954,map,NA,NA
13529,7326,9049,0.198441,map,NA,NA
13580,7329,9053,0.206613,map,NA,NA
13630,7332,9057,0.221015,map,NA,NA
13681,7335,9061,0.201407,map,NA,NA
13732,7338,9064,0.19872,map,NA,NA
13783,7341,9068,0.187312,map,NA,NA
13834,7343,9072,0.21226,map,NA,NA
13885,7346,9076,0.214969,map,NA,NA
13935,7349,9080,0.20073,map,NA,NA
13986,7352,9084,0.2017,map,NA,NA
14037,7355,9088,0.216275,map,NA,NA
14088,7358,9091,0.226321,map,NA,NA
14139,7361,9095,0.254534,map,NA,NA
14189,7363,9099,0.258605,map,NA,NA
14240,7366,9103,0.227929,map,NA,NA
14291,7369,9107,0.222014,map,NA,NA
14342,7372,9111,0.199997,map,NA,NA
14393,7375,9115,0.216526,map,NA,NA
14444,7378,9119,0.207799,map,NA,NA
14494,7381,9122,0.196303,map,NA,NA
14545,7384,9126,0.193202,map,NA,NA
14596,7386,9130,0.186672,map,NA,NA
14647,7389,9134,0.225644,map,NA,NA
14698,7392,9138,0.212522,map,NA,NA
14748,7395,9142,0.219829,map,NA,NA
14799,7398,9146,0.259297,map,NA,NA
14850,7401,9149,0.295069,map,NA,NA
14901,7404,9153,0.335533,map,NA,NA
14952,7407,9157,0.320491,map,NA,NA
15002,7409,9161,0.389105,map,NA,NA
13275,7362,9032,0.212041,map,NA,NA
13325,7364,9036,0.246479,map,NA,NA
13376,7366,9040,0.302965,map,NA,NA
13426,7369,9044,0.243558,map,NA,NA
13477,7371,9047,0.173777,map,NA,NA
13528,7373,9051,0.196313,map,NA,NA
13578,7376,9055,0.218004,map,NA,NA
13629,7378,9059,0.206861,map,NA,NA
13679,7380,9063,0.189119,map,NA,NA
13730,7383,9066,0.199331,map,NA,NA
13781,7385,9070,0.199839,map,NA,NA
13831,7387,9074,0.233201,map,NA,NA
13882,7390,9078,0.21971,map,NA,NA
13933,7392,9082,0.208525,map,NA,NA
13983,7394,9086,0.211325,map,NA,NA
14034,7397,9089,0.228297,map,NA,NA
14084,7399,9093,0.234424,map,NA,NA
14135,7401,9097,0.242894,map,NA,NA
14186,7404,9101,0.235886,map,NA,NA
14236,7406,9105,0.238657,map,NA,NA
14287,7408,9109,0.221282,map,NA,NA
14337,7411,9112,0.211742,map,NA,NA
14388,7413,9116,0.20766,map,NA,NA
14439,7415,9120,0.194007,map,NA,NA
14489,7418,9124,0.203306,map,NA,NA
14540,7420,9128,0.187824,map,NA,NA
14590,7422,9131,0.204193,map,NA,NA
14641,7425,9135,0.2122,map,NA,NA
14692,7427,9139,0.210524,map,NA,NA
14742,7429,9143,0.239537,map,NA,NA
14793,7432,9147,0.278255,map,NA,NA
14843,7434,9151,0.308104,map,NA,NA
14894,7436,9154,0.366688,map,NA,NA
14945,7439,9158,0.330451,map,NA,NA
14995,7441,9162,0.329753,map,NA,NA
15046,7443,9166,0.340781,map,NA,NA
13274,7411,9034,0.217218,map,NA,NA
13325,7413,9038,0.238254,map,NA,NA
13375,7415,9042,0.29514,map,NA,NA
13426,7417,9046,0.205384,map,NA,NA
13476,7419,9050,0.187321,map,NA,NA
13526,7420,9053,0.194363,map,NA,NA
13577,7422,9057,0.228686,map,NA,NA
13627,7424,9061,0.200896,map,NA,NA
13678,7426,9065,0.195059,map,NA,NA
13728,7428,9069,0.196126,map,NA,NA
13779,7430,9072,0.221502,map,NA,NA
13829,7431,9076,0.228153,map,NA,NA
13879,7433,9080,0.217716,map,NA,NA
13930,7435,9084,0.197425,map,NA,NA
13980,7437,9087,0.227235,map,NA,NA
14031,7439,9091,0.25026,map,NA,NA
14081,7441,9095,0.253615,map,NA,NA
14131,7442,9099,0.239721,map,NA,NA
14182,7444,9103,0.222599,map,NA,NA
14232,7446,9106,0.207681,map,NA,NA
14283,7448,9110,0.216066,map,NA,NA
14333,7450,9114,0.214634,map,NA,NA
14384,7451,9118,0.198442,map,NA,NA
14434,7453,9121,0.192939,map,NA,NA
14484,7455,9125,0.199208,map,NA,NA
14535,7457,9129,0.19868,map,NA,NA
14585,7459,9133,0.213739,map,NA,NA
14636,7461,9137,0.206219,map,NA,NA
14686,7462,9140,0.193751,map,NA,NA
14736,7464,9144,0.218363,map,NA,NA
14787,7466,9148,0.282208,map,NA,NA
14837,7468,9152,0.308146,map,NA,NA
14888,7470,9156,0.31597,map,NA,NA
14938,7471,9159,0.26161,map,NA,NA
14989,7473,9163,0.275349,map,NA,NA
15039,7475,9167,0.313896,map,NA,NA
15089,7477,9171,0.310305,map,NA,NA
13274,7461,9037,0.21054,map,NA,NA
13324,7463,9041,0.269745,map,NA,NA
13375,7464,9044,0.280108,map,NA,NA
13425,7465,9048,0.202697,map,NA,NA
13475,7467,9052,0.196351,map,NA,NA
13525,7468,9056,0.190819,map,NA,NA
13576,7469,9059,0.207558,map,NA,NA
13626,7471,9063,0.197748,map,NA,NA
13676,7472,9067,0.189844,map,NA,NA
13726,7473,9071,0.193326,map,NA,NA
13777,7475,9074,0.226936,map,NA,NA
13827,7476,9078,0.210362,map,NA,NA
13877,7477,9082,0.197189,map,NA,NA
13927,7479,9086,0.221375,map,NA,NA
13977,7480,9089,0.238497,map,NA,NA
14028,7481,9093,0.249633,map,NA,NA
14078,7483,9097,0.224542,map,NA,NA
14128,7484,9101,0.219099,map,NA,NA
14178,7485,9104,0.212347,map,NA,NA
14229,7487,9108,0.208143,map,NA,NA
14279,7488,9112,0.207433,map,NA,NA
14329,7489,9116,0.203918,map,NA,NA
14379,7491,9119,0.19745,map,NA,NA
14430,7492,9123,0.201982,map,NA,NA
14480,7493,9127,0.205313,map,NA,NA
14530,7495,9131,0.207668,map,NA,NA
14580,7496,9134,0.192342,map,NA,NA
14630,7497,9138,0.178624,map,NA,NA
14681,7499,9142,0.201796,map,NA,NA
14731,7500,9146,0.216551,map,NA,NA
14781,7501,9149,0.268111,map,NA,NA
14831,7503,9153,0.316676,map,NA,NA
14882,7504,9157,0.327455,map,NA,NA
14932,7505,9161,0.253697,map,NA,NA
14982,7507,9164,0.271899,map,NA,NA
15032,7508,9168,0.299777,map,NA,NA
15083,7509,9172,0.314669,map,NA,NA
15133,7511,9176,0.259254,map,NA,NA
13274,7511,9039,0.185428,map,NA,NA
13324,7513,9043,0.26643,map,NA,NA
13375,7514,9047,0.262563,map,NA,NA
13425,7515,9051,0.203852,map,NA,NA
13475,7517,9054,0.187709,map,NA,NA
13525,7518,9058,0.230939,map,NA,NA
13576,7519,9062,0.203841,map,NA,NA
13626,7521,9066,0.19678,map,NA,NA
13676,7522,9069,0.189993,map,NA,NA
13726,7523,9073,0.233787,map,NA,NA
13776,7524,9077,0.218795,map,NA,NA
13827,7526,9081,0.215209,map,NA,NA
13877,7527,9084,0.206125,map,NA,NA
13927,7528,9088,0.218735,map,NA,NA
13977,7530,9092,0.271524,map,NA,NA
14028,7531,9096,0.227019,map,NA,NA
14078,7532,9099,0.223784,map,NA,NA
14128,7533,9103,0.221813,map,NA,NA
14178,7535,9107,0.21645,map,NA,NA
14228,7536,9110,0.19889,map,NA,NA
14279,7537,9114,0.203856,map,NA,NA
14329,7539,9118,0.202318,map,NA,NA
14379,7540,9122,0.178684,map,NA,NA
14429,7541,9125,0.183452,map,NA,NA
14480,7543,9129,0.203981,map,NA,NA
14530,7544,9133,0.208551,map,NA,NA
14580,7545,9137,0.192337,map,NA,NA
14630,7546,9140,0.199393,map,NA,NA
14681,7548,9144,0.204511,map,NA,NA
14731,7549,9148,0.250781,map,NA,NA
14781,7550,9152,0.336554,map,NA,NA
14831,7552,9155,0.313857,map,NA,NA
14881,7553,9159,0.250881,map,NA,NA
14932,7554,9163,0.242247,map,NA,NA
14982,7556,9167,0.241974,map,NA,NA
15032,7557,9170,0.280242,map,NA,NA
15082,7558,9174,0.249582,map,NA,NA
15133,7559,9178,0.318198,map,NA,NA
15183,7561,9182,0.27071,map,NA,NA
13274,7562,9042,0.159953,map,NA,NA
13324,7563,9046,0.293377,map,NA,NA
13375,7564,9049,0.221424,map,NA,NA
13425,7565,9053,0.198751,map,NA,NA
13475,7567,9057,0.196268,map,NA,NA
13525,7568,9061,0.232192,map,NA,NA
13576,7569,9064,0.220627,map,NA,NA
13626,7571,9068,0.192668,map,NA,NA
13676,7572,9072,0.208891,map,NA,NA
13726,7573,9076,0.219383,map,NA,NA
13776,7574,9079,0.204446,map,NA,NA
13827,7576,9083,0.20654,map,NA,NA
13877,7577,9087,0.218429,map,NA,NA
13927,7578,9091,0.26174,map,NA,NA
13977,7579,9094,0.234163,map,NA,NA
14028,7581,9098,0.227619,map,NA,NA
14078,7582,9102,0.20846,map,NA,NA
14128,7583,9105,0.218908,map,NA,NA
14178,7584,9109,0.204892,map,NA,NA
14228,7586,9113,0.208727,map,NA,NA
14279,7587,9117,0.187938,map,NA,NA
14329,7588,9120,0.194518,map,NA,NA
14379,7589,9124,0.193008,map,NA,NA
14429,7591,9128,0.205766,map,NA,NA
14479,7592,9132,0.196877,map,NA,NA
14530,7593,9135,0.199332,map,NA,NA
14580,7594,9139,0.194288,map,NA,NA
14630,7596,9143,0.207582,map,NA,NA
14680,7597,9147,0.220095,map,NA,NA
14731,7598,9150,0.283523,map,NA,NA
14781,7599,9154,0.255826,map,NA,NA
14831,7601,9158,0.242428,map,NA,NA
14881,7602,9162,0.233734,map,NA,NA
14931,7603,9165,0.246316,map,NA,NA
14982,7604,9169,0.279453,map,NA,NA
15032,7606,9173,0.2701,map,NA,NA
15082,7607,9177,0.279483,map,NA,NA
15132,7608,9180,0.330935,map,NA,NA
15183,7609,9184,0.352638,map,NA,NA
15233,7611,9188,0.225698,map,NA,NA
13224,7611,9041,0.077585,map,NA,NA
13275,7612,9044,0.126545,map,NA,NA
13326,7613,9048,0.361159,map,NA,NA
13378,7615,9052,0.207792,map,NA,NA
13429,7616,9056,0.194464,map,NA,NA
13480,7618,9060,0.201372,map,NA,NA
13531,7619,9064,0.225699,map,NA,NA
13582,7620,9067,0.206446,map,NA,NA
13634,7622,9071,0.199985,map,NA,NA
13685,7623,9075,0.226171,map,NA,NA
13736,7624,9079,0.206846,map,NA,NA
13787,7626,9083,0.199096,map,NA,NA
13838,7627,9086,0.23824,map,NA,NA
13890,7628,9090,0.269432,map,NA,NA
13941,7630,9094,0.230369,map,NA,NA
13992,7631,9098,0.224202,map,NA,NA
14043,7632,9102,0.217321,map,NA,NA
14094,7634,9106,0.205454,map,NA,NA
14146,7635,9109,0.191051,map,NA,NA
14197,7636,9113,0.19943,map,NA,NA
14248,7638,9117,0.198868,map,NA,NA
14299,7639,9121,0.190642,map,NA,NA
14350,7640,9125,0.190959,map,NA,NA
14402,7642,9128,0.226944,map,NA,NA
14453,7643,9132,0.216706,map,NA,NA
14504,7645,9136,0.193011,map,NA,NA
14555,7646,9140,0.197307,map,NA,NA
14606,7647,9144,0.201337,map,NA,NA
14658,7649,9148,0.230665,map,NA,NA
14709,7650,9151,0.30855,map,NA,NA
14760,7651,9155,0.239515,map,NA,NA
14811,7653,9159,0.232061,map,NA,NA
14862,7654,9163,0.233762,map,NA,NA
14914,7655,9167,0.236397,map,NA,NA
14965,7657,9170,0.259824,map,NA,NA
15016,7658,9174,0.276193,map,NA,NA
15067,7659,9178,0.272015,map,NA,NA
15118,7661,9182,0.30484,map,NA,NA
15169,7662,9186,0.374467,map,NA,NA
15221,7663,9189,0.440104,map,NA,NA
13224,7661,9043,0.057021,map,NA,NA
13275,7662,9047,0.102566,map,NA,NA
13326,7664,9051,0.351745,map,NA,NA
13377,7665,9055,0.204355,map,NA,NA
13428,7667,9058,0.197034,map,NA,NA
13479,7668,9062,0.209007,map,NA,NA
13530,7670,9066,0.213706,map,NA,NA
13580,7671,9070,0.209028,map,NA,NA
13631,7672,9073,0.215715,map,NA,NA
13682,7674,9077,0.219869,map,NA,NA
13733,7675,9081,0.211497,map,NA,NA
13784,7677,9085,0.214921,map,NA,NA
13835,7678,9089,0.269998,map,NA,NA
13886,7679,9092,0.231164,map,NA,NA
13937,7681,9096,0.227614,map,NA,NA
13988,7682,9100,0.216425,map,NA,NA
14039,7684,9104,0.21069,map,NA,NA
14090,7685,9108,0.191271,map,NA,NA
14141,7686,9112,0.207992,map,NA,NA
14191,7688,9115,0.198937,map,NA,NA
14242,7689,9119,0.195409,map,NA,NA
14293,7691,9123,0.198305,map,NA,NA
14344,7692,9127,0.208774,map,NA,NA
14395,7694,9131,0.217061,map,NA,NA
14446,7695,9134,0.202901,map,NA,NA
14497,7696,9138,0.212256,map,NA,NA
14548,7698,9142,0.208481,map,NA,NA
14599,7699,9146,0.214428,map,NA,NA
14650,7701,9150,0.280097,map,NA,NA
14701,7702,9153,0.256788,map,NA,NA
14752,7703,9157,0.243418,map,NA,NA
14803,7705,9161,0.22935,map,NA,NA
14853,7706,9165,0.232607,map,NA,NA
14904,7708,9168,0.211713,map,NA,NA
14955,7709,9172,0.220036,map,NA,NA
15006,7710,9176,0.229934,map,NA,NA
15057,7712,9180,0.247935,map,NA,NA
15108,7713,9184,0.292883,map,NA,NA
15159,7715,9187,0.35872,map,NA,NA
15210,7716,9191,0.370653,map,NA,NA
13275,7713,9049,0.11866,map,NA,NA
13325,7714,9053,0.367404,map,NA,NA
13376,7716,9057,0.202507,map,NA,NA
13427,7717,9061,0.199818,map,NA,NA
13477,7719,9064,0.212928,map,NA,NA
13528,7720,9068,0.220765,map,NA,NA
13578,7722,9072,0.199828,map,NA,NA
13629,7723,9076,0.245653,map,NA,NA
13680,7725,9080,0.204473,map,NA,NA
13730,7726,9083,0.201307,map,NA,NA
13781,7728,9087,0.244335,map,NA,NA
13832,7729,9091,0.256722,map,NA,NA
13882,7731,9095,0.227097,map,NA,NA
13933,7732,9099,0.211168,map,NA,NA
13984,7733,9102,0.208154,map,NA,NA
14034,7735,9106,0.203604,map,NA,NA
14085,7736,9110,0.202922,map,NA,NA
14136,7738,9114,0.188204,map,NA,NA
14186,7739,9117,0.1951,map,NA,NA
14237,7741,9121,0.202579,map,NA,NA
14287,7742,9125,0.203507,map,NA,NA
14338,7744,9129,0.200735,map,NA,NA
14389,7745,9133,0.206888,map,NA,NA
14439,7747,9136,0.21347,map,NA,NA
14490,7748,9140,0.212155,map,NA,NA
14541,7750,9144,0.209635,map,NA,NA
14591,7751,9148,0.269433,map,NA,NA
14642,7753,9151,0.263412,map,NA,NA
14693,7754,9155,0.240195,map,NA,NA
14743,7756,9159,0.249755,map,NA,NA
14794,7757,9163,0.226437,map,NA,NA
14845,7759,9167,0.23263,map,NA,NA
14895,7760,9170,0.210645,map,NA,NA
14946,7761,9174,0.215576,map,NA,NA
14996,7763,9178,0.267054,map,NA,NA
15047,7764,9182,0.2612,map,NA,NA
15098,7766,9186,0.325056,map,NA,NA
15148,7767,9189,0.335703,map,NA,NA
15199,7769,9193,0.379949,map,NA,NA
13274,7763,9052,0.087033,map,NA,NA
13325,7765,9056,0.359393,map,NA,NA
13375,7766,9059,0.220724,map,NA,NA
13425,7768,9063,0.18797,map,NA,NA
13476,7769,9067,0.237157,map,NA,NA
13526,7771,9071,0.206548,map,NA,NA
13577,7772,9074,0.202835,map,NA,NA
13627,7774,9078,0.238152,map,NA,NA
13677,7775,9082,0.21279,map,NA,NA
13728,7777,9086,0.217501,map,NA,NA
13778,7779,9089,0.256186,map,NA,NA
13828,7780,9093,0.226087,map,NA,NA
13879,7782,9097,0.214713,map,NA,NA
13929,7783,9101,0.201922,map,NA,NA
13979,7785,9105,0.189211,map,NA,NA
14030,7786,9108,0.190705,map,NA,NA
14080,7788,9112,0.201517,map,NA,NA
14131,7789,9116,0.188366,map,NA,NA
14181,7791,9120,0.190052,map,NA,NA
14231,7792,9123,0.204168,map,NA,NA
14282,7794,9127,0.209623,map,NA,NA
14332,7795,9131,0.197958,map,NA,NA
14382,7797,9135,0.198416,map,NA,NA
14433,7799,9138,0.216546,map,NA,NA
14483,7800,9142,0.218355,map,NA,NA
14533,7802,9146,0.246258,map,NA,NA
14584,7803,9150,0.272382,map,NA,NA
14634,7805,9153,0.243946,map,NA,NA
14685,7806,9157,0.23026,map,NA,NA
14735,7808,9161,0.225883,map,NA,NA
14785,7809,9165,0.228703,map,NA,NA
14836,7811,9169,0.230278,map,NA,NA
14886,7812,9172,0.202614,map,NA,NA
14936,7814,9176,0.19939,map,NA,NA
14987,7815,9180,0.22379,map,NA,NA
15037,7817,9184,0.256952,map,NA,NA
15087,7819,9187,0.311806,map,NA,NA
15138,7820,9191,0.383728,map,NA,NA
15188,7822,9195,0.376421,map,NA,NA
13224,7812,9051,0.08206,map,NA,NA
13274,7814,9054,0.064393,map,NA,NA
13324,7815,9058,0.335608,map,NA,NA
13374,7817,9062,0.221657,map,NA,NA
13424,7818,9065,0.201721,map,NA,NA
13474,7820,9069,0.239849,map,NA,NA
13525,7822,9073,0.208935,map,NA,NA
13575,7823,9077,0.2118,map,NA,NA
13625,7825,9081,0.205558,map,NA,NA
13675,7826,9084,0.215143,map,NA,NA
13725,7828,9088,0.274025,map,NA,NA
13775,7830,9092,0.220041,map,NA,NA
13825,7831,9095,0.21859,map,NA,NA
13875,7833,9099,0.208364,map,NA,NA
13925,7834,9103,0.189135,map,NA,NA
13975,7836,9107,0.208294,map,NA,NA
14025,7838,9110,0.20177,map,NA,NA
14075,7839,9114,0.191903,map,NA,NA
14126,7841,9118,0.183791,map,NA,NA
14176,7842,9122,0.215181,map,NA,NA
14226,7844,9126,0.203945,map,NA,NA
14276,7846,9129,0.204763,map,NA,NA
14326,7847,9133,0.194543,map,NA,NA
14376,7849,9137,0.21598,map,NA,NA
14426,7850,9140,0.204769,map,NA,NA
14476,7852,9144,0.243161,map,NA,NA
14526,7854,9148,0.269581,map,NA,NA
14576,7855,9152,0.250867,map,NA,NA
14626,7857,9155,0.241406,map,NA,NA
14676,7858,9159,0.228852,map,NA,NA
14727,7860,9163,0.23338,map,NA,NA
14777,7862,9167,0.227362,map,NA,NA
14827,7863,9170,0.210052,map,NA,NA
14877,7865,9174,0.21823,map,NA,NA
14927,7866,9178,0.193717,map,NA,NA
14977,7868,9182,0.214655,map,NA,NA
15027,7869,9185,0.260111,map,NA,NA
15077,7871,9189,0.32838,map,NA,NA
15127,7873,9193,0.275474,map,NA,NA
15177,7874,9197,0.456359,map,NA,NA
13224,7862,9053,0.078668,map,NA,NA
13275,7864,9057,0.093983,map,NA,NA
13326,7866,9061,0.322132,map,NA,NA
13377,7867,9064,0.20969,map,NA,NA
13428,7869,9068,0.205831,map,NA,NA
13479,7871,9072,0.231412,map,NA,NA
13531,7872,9076,0.214656,map,NA,NA
13582,7874,9080,0.225481,map,NA,NA
13633,7876,9084,0.219988,map,NA,NA
13684,7878,9087,0.251874,map,NA,NA
13735,7879,9091,0.232319,map,NA,NA
13786,7881,9095,0.218888,map,NA,NA
13837,7883,9099,0.20207,map,NA,NA
13888,7884,9103,0.210452,map,NA,NA
13939,7886,9107,0.19432,map,NA,NA
13990,7888,9110,0.206567,map,NA,NA
14041,7889,9114,0.18216,map,NA,NA
14092,7891,9118,0.191882,map,NA,NA
14144,7893,9122,0.186923,map,NA,NA
14195,7895,9126,0.206175,map,NA,NA
14246,7896,9130,0.199842,map,NA,NA
14297,7898,9133,0.212895,map,NA,NA
14348,7900,9137,0.215008,map,NA,NA
14399,7901,9141,0.233447,map,NA,NA
14450,7903,9145,0.269875,map,NA,NA
14501,7905,9149,0.24775,map,NA,NA
14552,7907,9152,0.227692,map,NA,NA
14603,7908,9156,0.224759,map,NA,NA
14654,7910,9160,0.217659,map,NA,NA
14705,7912,9164,0.232132,map,NA,NA
14757,7913,9168,0.211259,map,NA,NA
14808,7915,9172,0.222279,map,NA,NA
14859,7917,9175,0.220068,map,NA,NA
14910,7918,9179,0.202427,map,NA,NA
14961,7920,9183,0.224976,map,NA,NA
15012,7922,9187,0.270939,map,NA,NA
15063,7924,9191,0.320005,map,NA,NA
15114,7925,9195,0.378548,map,NA,NA
15165,7927,9198,0.378624,map,NA,NA
13224,7913,9056,0.072251,map,NA,NA
13275,7914,9059,0.045229,map,NA,NA
13326,7916,9063,0.357699,map,NA,NA
13376,7918,9067,0.217909,map,NA,NA
13427,7920,9071,0.225743,map,NA,NA
13478,7921,9075,0.232188,map,NA,NA
13529,7923,9078,0.224488,map,NA,NA
13580,7925,9082,0.211832,map,NA,NA
13630,7927,9086,0.226199,map,NA,NA
13681,7928,9090,0.26186,map,NA,NA
13732,7930,9094,0.22461,map,NA,NA
13783,7932,9097,0.211825,map,NA,NA
13834,7934,9101,0.211564,map,NA,NA
13884,7936,9105,0.214314,map,NA,NA
13935,7937,9109,0.205078,map,NA,NA
13986,7939,9113,0.193853,map,NA,NA
14037,7941,9116,0.192084,map,NA,NA
14088,7943,9120,0.196497,map,NA,NA
14138,7944,9124,0.211703,map,NA,NA
14189,7946,9128,0.198973,map,NA,NA
14240,7948,9132,0.194501,map,NA,NA
14291,7950,9135,0.205348,map,NA,NA
14342,7951,9139,0.232866,map,NA,NA
14392,7953,9143,0.277285,map,NA,NA
14443,7955,9147,0.234014,map,NA,NA
14494,7957,9151,0.221269,map,NA,NA
14545,7958,9154,0.223654,map,NA,NA
14596,7960,9158,0.217512,map,NA,NA
14646,7962,9162,0.221806,map,NA,NA
14697,7964,9166,0.224732,map,NA,NA
14748,7966,9170,0.197258,map,NA,NA
14799,7967,9174,0.229302,map,NA,NA
14850,7969,9177,0.219409,map,NA,NA
14900,7971,9181,0.222444,map,NA,NA
14951,7973,9185,0.212092,map,NA,NA
15002,7974,9189,0.257169,map,NA,NA
15053,7976,9193,0.290731,map,NA,NA
15104,7978,9196,0.346651,map,NA,NA
15154,7980,9200,0.426351,map,NA,NA
13275,7965,9062,0.059437,map,NA,NA
13325,7966,9066,0.280943,map,NA,NA
13376,7968,9069,0.211267,map,NA,NA
13426,7970,9073,0.233543,map,NA,NA
13477,7972,9077,0.231075,map,NA,NA
13527,7974,9081,0.21623,map,NA,NA
13578,7976,9085,0.223271,map,NA,NA
13628,7977,9088,0.267108,map,NA,NA
13679,7979,9092,0.239142,map,NA,NA
13729,7981,9096,0.20633,map,NA,NA
13780,7983,9100,0.208006,map,NA,NA
13830,7985,9103,0.200596,map,NA,NA
13881,7987,9107,0.203918,map,NA,NA
13931,7988,9111,0.19482,map,NA,NA
13982,7990,9115,0.180984,map,NA,NA
14032,7992,9119,0.185756,map,NA,NA
14083,7994,9122,0.202956,map,NA,NA
14133,7996,9126,0.208354,map,NA,NA
14184,7998,9130,0.193699,map,NA,NA
14234,7999,9134,0.218584,map,NA,NA
14285,8001,9138,0.215498,map,NA,NA
14335,8003,9141,0.279511,map,NA,NA
14386,8005,9145,0.253128,map,NA,NA
14436,8007,9149,0.23813,map,NA,NA
14487,8009,9153,0.220418,map,NA,NA
14537,8010,9156,0.232347,map,NA,NA
14588,8012,9160,0.220121,map,NA,NA
14638,8014,9164,0.205889,map,NA,NA
14689,8016,9168,0.210401,map,NA,NA
14739,8018,9172,0.21045,map,NA,NA
14790,8020,9175,0.230534,map,NA,NA
14841,8021,9179,0.216287,map,NA,NA
14891,8023,9183,0.234892,map,NA,NA
14942,8025,9187,0.246779,map,NA,NA
14992,8027,9191,0.211685,map,NA,NA
15043,8029,9194,0.23774,map,NA,NA
15093,8031,9198,0.291957,map,NA,NA
15144,8032,9202,0.396574,map,NA,NA
13274,8015,9064,0.054963,map,NA,NA
13324,8017,9068,0.326801,map,NA,NA
13375,8019,9072,0.214339,map,NA,NA
13425,8021,9076,0.217122,map,NA,NA
13475,8023,9079,0.227326,map,NA,NA
13525,8024,9083,0.236461,map,NA,NA
13576,8026,9087,0.227203,map,NA,NA
13626,8028,9091,0.271882,map,NA,NA
13676,8030,9094,0.220177,map,NA,NA
13726,8032,9098,0.207234,map,NA,NA
13777,8034,9102,0.20175,map,NA,NA
13827,8036,9106,0.208322,map,NA,NA
13877,8038,9109,0.194244,map,NA,NA
13927,8040,9113,0.190977,map,NA,NA
13977,8042,9117,0.19055,map,NA,NA
14028,8043,9121,0.194612,map,NA,NA
14078,8045,9125,0.212044,map,NA,NA
14128,8047,9128,0.202774,map,NA,NA
14178,8049,9132,0.21548,map,NA,NA
14229,8051,9136,0.217239,map,NA,NA
14279,8053,9140,0.265844,map,NA,NA
14329,8055,9143,0.249012,map,NA,NA
14379,8057,9147,0.237057,map,NA,NA
14430,8059,9151,0.226416,map,NA,NA
14480,8060,9155,0.212342,map,NA,NA
14530,8062,9158,0.218553,map,NA,NA
14580,8064,9162,0.231196,map,NA,NA
14630,8066,9166,0.202655,map,NA,NA
14681,8068,9170,0.221861,map,NA,NA
14731,8070,9174,0.217997,map,NA,NA
14781,8072,9177,0.223766,map,NA,NA
14831,8074,9181,0.230454,map,NA,NA
14882,8076,9185,0.212647,map,NA,NA
14932,8078,9189,0.20779,map,NA,NA
14982,8079,9192,0.22714,map,NA,NA
15032,8081,9196,0.237883,map,NA,NA
15083,8083,9200,0.322976,map,NA,NA
15133,8085,9204,0.342098,map,NA,NA
13275,8065,9067,0.059956,map,NA,NA
13327,8067,9071,0.275402,map,NA,NA
13378,8069,9074,0.218363,map,NA,NA
13429,8071,9078,0.229611,map,NA,NA
13480,8073,9082,0.232563,map,NA,NA
13532,8075,9086,0.256686,map,NA,NA
13583,8077,9090,0.249775,map,NA,NA
13634,8079,9094,0.222902,map,NA,NA
13685,8081,9098,0.205125,map,NA,NA
13737,8083,9101,0.201348,map,NA,NA
13788,8085,9105,0.194941,map,NA,NA
13839,8086,9109,0.194283,map,NA,NA
13890,8088,9113,0.196072,map,NA,NA
13942,8090,9117,0.196918,map,NA,NA
13993,8092,9121,0.209025,map,NA,NA
14044,8094,9124,0.191348,map,NA,NA
14095,8096,9128,0.208804,map,NA,NA
14147,8098,9132,0.225932,map,NA,NA
14198,8100,9136,0.221913,map,NA,NA
14249,8102,9140,0.285028,map,NA,NA
14300,8104,9144,0.233705,map,NA,NA
14352,8106,9148,0.220423,map,NA,NA
14403,8108,9151,0.203471,map,NA,NA
14454,8109,9155,0.20889,map,NA,NA
14506,8111,9159,0.217658,map,NA,NA
14557,8113,9163,0.201903,map,NA,NA
14608,8115,9167,0.211748,map,NA,NA
14659,8117,9171,0.199465,map,NA,NA
14711,8119,9175,0.214428,map,NA,NA
14762,8121,9178,0.19509,map,NA,NA
14813,8123,9182,0.216588,map,NA,NA
14864,8125,9186,0.209095,map,NA,NA
14916,8127,9190,0.220748,map,NA,NA
14967,8129,9194,0.196578,map,NA,NA
15018,8131,9198,0.214583,map,NA,NA
15069,8132,9201,0.287295,map,NA,NA
15121,8134,9205,0.369541,map,NA,NA
13275,8116,9069,0.07274,map,NA,NA
13326,8118,9073,0.168672,map,NA,NA
13377,8119,9077,0.238993,map,NA,NA
13428,8121,9081,0.220784,map,NA,NA
13479,8123,9085,0.251408,map,NA,NA
13530,8125,9088,0.25066,map,NA,NA
13581,8127,9092,0.250549,map,NA,NA
13632,8129,9096,0.212203,map,NA,NA
13683,8131,9100,0.204315,map,NA,NA
13734,8133,9104,0.202401,map,NA,NA
13785,8135,9108,0.21106,map,NA,NA
13836,8136,9111,0.190708,map,NA,NA
13887,8138,9115,0.191203,map,NA,NA
13938,8140,9119,0.191048,map,NA,NA
13989,8142,9123,0.181072,map,NA,NA
14039,8144,9127,0.202919,map,NA,NA
14090,8146,9130,0.216212,map,NA,NA
14141,8148,9134,0.224005,map,NA,NA
14192,8150,9138,0.273953,map,NA,NA
14243,8152,9142,0.224331,map,NA,NA
14294,8153,9146,0.222351,map,NA,NA
14345,8155,9150,0.217561,map,NA,NA
14396,8157,9153,0.21069,map,NA,NA
14447,8159,9157,0.199666,map,NA,NA
