y,x,z,mg_ca,st_dev,dist,sample_mode
14796,16623,8504,0.034017,0.011149,NA,map
16304,17088,8472,0.103366,0.020466,NA,map
16208,17053,8475,0.060696,0.008808,NA,map
16112,17018,8477,0.050234,0.011491,NA,map
16015,16983,8479,0.050112,0.007441,NA,map
15919,16948,8482,0.056871,0.010695,NA,map
15823,16912,8484,0.064552,0.003382,NA,map
15727,16877,8487,0.047473,0.00544,NA,map
15630,16842,8489,0.048868,0.008792,NA,map
15534,16807,8491,0.046629,0.010986,NA,map
15438,16771,8494,0.040942,0.00896,NA,map
15342,16736,8496,0.044269,0.01086,NA,map
15246,16701,8499,0.03394,0.007564,NA,map
15149,16666,8501,0.041429,0.004719,NA,map
15053,16631,8503,0.070872,0.02439,NA,map
14957,16595,8506,0.053745,0.009106,NA,map
14861,16560,8508,0.044432,0.010476,NA,map
14765,16525,8511,0.032647,0.00706,NA,map
16304,16981,8479,0.154221,0.078803,NA,map
16206,16947,8482,0.068017,0.023155,NA,map
16108,16912,8484,0.042409,0.011967,NA,map
16009,16877,8486,0.049967,0.005354,NA,map
15911,16843,8489,0.055195,0.009106,NA,map
15813,16808,8491,0.06774,0.014996,NA,map
15715,16773,8493,0.052133,0.006403,NA,map
15617,16739,8496,0.053298,0.009817,NA,map
15518,16704,8498,0.042251,0.003619,NA,map
15420,16669,8501,0.037619,0.005921,NA,map
15322,16635,8503,0.046864,0.017227,NA,map
15224,16600,8505,0.039411,0.012047,NA,map
15125,16565,8508,0.053906,0.006187,NA,map
15027,16531,8510,0.061255,0.015585,NA,map
14929,16496,8512,0.053948,0.007399,NA,map
14831,16461,8515,0.044925,0.008496,NA,map
14733,16427,8517,0.035859,0.011212,NA,map
16304,16874,8486,0.122232,0.029619,NA,map
16204,16840,8489,0.128203,0.065764,NA,map
16104,16806,8491,0.047098,0.014112,NA,map
16003,16772,8493,0.058404,0.014453,NA,map
15903,16738,8496,0.05165,0.008534,NA,map
15803,16704,8498,0.068585,0.009815,NA,map
15703,16669,8500,0.054042,0.013451,NA,map
15603,16635,8503,0.052868,0.012807,NA,map
15502,16601,8505,0.043184,0.008511,NA,map
15402,16567,8507,0.038373,0.007899,NA,map
15302,16533,8510,0.043955,0.00471,NA,map
15202,16499,8512,0.041554,0.005878,NA,map
15102,16465,8514,0.051245,0.009198,NA,map
15001,16431,8516,0.054977,0.010722,NA,map
14901,16397,8519,0.055691,0.005743,NA,map
14801,16362,8521,0.04346,0.006406,NA,map
14701,16328,8524,0.031229,0.004983,NA,map
16207,16735,8495,0.073883,0.011206,NA,map
16111,16704,8498,0.101156,0.03509,NA,map
16014,16672,8500,0.05744,0.015947,NA,map
15918,16640,8502,0.058763,0.009848,NA,map
15821,16609,8504,0.061704,0.005726,NA,map
15725,16577,8506,0.060287,0.004006,NA,map
15628,16545,8508,0.053634,0.014887,NA,map
15532,16513,8511,0.046905,0.006631,NA,map
15435,16482,8513,0.038337,0.009289,NA,map
15339,16450,8515,0.036385,0.011152,NA,map
15242,16418,8517,0.053371,0.020156,NA,map
15146,16387,8519,0.036078,0.005774,NA,map
15049,16355,8521,0.056081,0.01415,NA,map
14953,16323,8524,0.060997,0.012648,NA,map
14856,16292,8526,0.056479,0.016371,NA,map
14760,16260,8528,0.046338,0.007228,NA,map
14663,16228,8530,0.032615,0.007684,NA,map
16145,16655,8501,0.084127,0.01364,NA,map
16050,16623,8503,0.073563,0.022164,NA,map
15955,16590,8505,0.055052,0.01361,NA,map
15860,16557,8507,0.055367,0.010142,NA,map
15765,16524,8510,0.065863,0.008351,NA,map
15670,16492,8512,0.065734,0.006093,NA,map
15576,16459,8514,0.04978,0.012527,NA,map
15481,16426,8516,0.045147,0.007217,NA,map
15386,16393,8519,0.036039,0.009445,NA,map
15291,16361,8521,0.038711,0.01355,NA,map
15196,16328,8523,0.038682,0.002897,NA,map
15102,16295,8525,0.0423,0.009977,NA,map
15007,16262,8527,0.052973,0.023142,NA,map
14912,16230,8530,0.057824,0.01111,NA,map
14817,16197,8532,0.05926,0.012687,NA,map
14722,16164,8534,0.05393,0.006768,NA,map
14627,16131,8536,0.036336,0.009382,NA,map
16175,16609,8504,0.21138,0.03067,NA,map
16076,16574,8506,0.084721,0.02195,NA,map
15978,16538,8508,0.089545,0.025628,NA,map
15879,16502,8511,0.053887,0.013174,NA,map
15780,16466,8513,0.054904,0.012131,NA,map
15682,16430,8516,0.0618,0.005375,NA,map
15583,16395,8518,0.068908,0.039561,NA,map
15485,16359,8521,0.050713,0.013815,NA,map
15386,16323,8523,0.0465,0.012146,NA,map
15287,16287,8526,0.044676,0.009418,NA,map
15189,16251,8528,0.047395,0.013257,NA,map
15090,16216,8530,0.04069,0.007608,NA,map
14992,16180,8533,0.044446,0.011841,NA,map
14893,16144,8535,0.064333,0.0214,NA,map
14795,16108,8538,0.053178,0.005879,NA,map
14696,16072,8540,0.03556,0.005163,NA,map
14597,16037,8543,0.036193,0.007806,NA,map
16110,16531,8509,0.70968,0.220112,NA,map
16013,16494,8511,0.097803,0.041449,NA,map
15917,16457,8514,0.063163,0.011115,NA,map
15820,16420,8516,0.044297,0.008109,NA,map
15723,16383,8519,0.060779,0.004411,NA,map
15626,16346,8521,0.057852,0.005734,NA,map
15529,16309,8524,0.051343,0.004662,NA,map
15433,16272,8526,0.050014,0.004125,NA,map
15336,16235,8529,0.038669,0.007866,NA,map
15239,16198,8531,0.041505,0.007747,NA,map
15142,16162,8534,0.053423,0.028639,NA,map
15046,16125,8536,0.038076,0.005803,NA,map
14949,16088,8539,0.041386,0.006612,NA,map
14852,16051,8541,0.067106,0.012803,NA,map
14755,16014,8544,0.059758,0.009232,NA,map
14658,15977,8546,0.051214,0.007766,NA,map
14562,15940,8549,0.037357,0.010033,NA,map
15951,16414,8517,0.073869,0.017632,NA,map
15856,16376,8519,0.069219,0.019889,NA,map
15761,16338,8522,0.053723,0.008033,NA,map
15666,16300,8524,0.067322,0.003611,NA,map
15571,16262,8527,0.061166,0.003387,NA,map
15476,16224,8529,0.046951,0.007752,NA,map
15381,16186,8532,0.049741,0.011812,NA,map
15286,16148,8535,0.037907,0.011748,NA,map
15191,16110,8537,0.037202,0.009851,NA,map
15096,16072,8540,0.043401,0.01399,NA,map
15001,16034,8542,0.051327,0.012836,NA,map
14906,15996,8545,0.060159,0.018894,NA,map
14811,15957,8547,0.058857,0.007266,NA,map
14716,15919,8550,0.063247,0.01569,NA,map
14621,15881,8553,0.044149,0.003854,NA,map
14526,15843,8555,0.034591,0.008883,NA,map
15888,16334,8522,0.106669,0.035743,NA,map
15795,16295,8524,0.046601,0.006794,NA,map
15701,16256,8527,0.053978,0.003484,NA,map
15608,16216,8530,0.063528,0.010416,NA,map
15515,16177,8532,0.053484,0.006002,NA,map
15422,16138,8535,0.044236,0.006864,NA,map
15329,16099,8538,0.043231,0.006876,NA,map
15236,16060,8540,0.040281,0.004113,NA,map
15142,16021,8543,0.034377,0.004088,NA,map
15049,15982,8546,0.048494,0.026342,NA,map
14956,15942,8548,0.045676,0.015345,NA,map
14863,15903,8551,0.045889,0.008547,NA,map
14770,15864,8554,0.062973,0.010019,NA,map
14677,15825,8556,0.058036,0.007486,NA,map
14583,15786,8559,0.047335,0.01257,NA,map
14490,15747,8561,0.041715,0.01064,NA,map
15851,16237,8528,0.114988,0.029024,NA,map
15758,16198,8531,0.071712,0.017285,NA,map
15665,16159,8533,0.053842,0.003942,NA,map
15572,16120,8536,0.060776,0.00605,NA,map
15479,16081,8539,0.057706,0.006821,NA,map
15386,16041,8541,0.047462,0.005118,NA,map
15293,16002,8544,0.039661,0.009898,NA,map
15200,15963,8547,0.038736,0.004388,NA,map
15107,15924,8549,0.036281,0.006447,NA,map
15014,15884,8552,0.039277,0.01162,NA,map
14921,15845,8555,0.038954,0.011807,NA,map
14828,15806,8557,0.041341,0.006703,NA,map
14735,15767,8560,0.055357,0.00688,NA,map
14642,15728,8563,0.058397,0.010789,NA,map
14549,15688,8565,0.050016,0.009483,NA,map
14456,15649,8568,0.035861,0.005556,NA,map
15906,16180,8532,0.435606,0.117108,NA,map
15814,16141,8534,0.109542,0.02779,NA,map
15721,16102,8537,0.051529,0.013181,NA,map
15628,16062,8540,0.055136,0.008172,NA,map
15535,16023,8542,0.073386,0.037535,NA,map
15442,15984,8545,0.054689,0.003398,NA,map
15350,15944,8548,0.048767,0.010273,NA,map
15257,15905,8550,0.042994,0.011078,NA,map
15164,15866,8553,0.038398,0.008513,NA,map
15071,15827,8556,0.04354,0.011663,NA,map
14979,15787,8558,0.050086,0.024206,NA,map
14886,15748,8561,0.043748,0.01098,NA,map
14793,15709,8564,0.038518,0.006784,NA,map
14700,15669,8566,0.059434,0.007874,NA,map
14608,15630,8569,0.074616,0.016107,NA,map
14515,15591,8572,0.049558,0.010615,NA,map
14422,15551,8574,0.037694,0.00773,NA,map
15776,16045,8541,0.129496,0.014741,NA,map
15684,16005,8543,0.074708,0.014778,NA,map
15591,15966,8546,0.05526,0.01183,NA,map
15499,15926,8549,0.069352,0.038851,NA,map
15406,15887,8551,0.077421,0.011018,NA,map
15314,15848,8554,0.046781,0.012014,NA,map
15221,15808,8557,0.045449,0.01057,NA,map
15128,15769,8559,0.040364,0.007643,NA,map
15036,15729,8562,0.036547,0.006728,NA,map
14943,15690,8565,0.048715,0.012665,NA,map
14851,15651,8567,0.038928,0.014656,NA,map
14758,15611,8570,0.054619,0.01027,NA,map
14666,15572,8573,0.047296,0.005601,NA,map
14573,15532,8575,0.057655,0.011758,NA,map
14480,15493,8578,0.050284,0.00394,NA,map
14388,15454,8581,0.034485,0.008128,NA,map
15739,15948,8547,0.095759,0.017719,NA,map
15647,15909,8550,0.079547,0.017341,NA,map
15554,15869,8552,0.060973,0.011382,NA,map
15462,15830,8555,0.061789,0.010572,NA,map
15370,15790,8558,0.054487,0.005922,NA,map
15277,15751,8560,0.043334,0.007354,NA,map
15185,15711,8563,0.046427,0.004933,NA,map
15093,15672,8566,0.044005,0.018134,NA,map
15000,15632,8568,0.056391,0.040669,NA,map
14908,15593,8571,0.041848,0.010016,NA,map
14816,15553,8574,0.044816,0.008265,NA,map
14723,15514,8576,0.046086,0.00753,NA,map
14631,15474,8579,0.051393,0.009848,NA,map
14539,15435,8582,0.058202,0.004192,NA,map
14446,15396,8584,0.055065,0.013286,NA,map
14354,15356,8587,0.039507,0.010045,NA,map
15702,15852,8553,0.118229,0.028896,NA,map
15610,15812,8556,0.046752,0.00429,NA,map
15518,15773,8559,0.049779,0.012501,NA,map
15426,15733,8561,0.059518,0.011879,NA,map
15333,15693,8564,0.062954,0.009115,NA,map
15241,15654,8567,0.045941,0.011264,NA,map
15149,15614,8569,0.044523,0.005852,NA,map
15057,15575,8572,0.041346,0.0112,NA,map
14965,15535,8575,0.048227,0.016756,NA,map
14873,15496,8577,0.0469,0.006567,NA,map
14780,15456,8580,0.035111,0.005573,NA,map
14688,15417,8583,0.051272,0.012375,NA,map
14596,15377,8585,0.045974,0.009009,NA,map
14504,15337,8588,0.063934,0.008224,NA,map
14412,15298,8591,0.05168,0.01244,NA,map
14320,15258,8593,0.03679,0.009053,NA,map
15665,15755,8560,0.087411,0.012537,NA,map
15573,15716,8562,0.059643,0.008871,NA,map
15481,15676,8565,0.054324,0.013407,NA,map
15389,15636,8568,0.060265,0.004664,NA,map
15297,15597,8570,0.05603,0.009336,NA,map
15205,15557,8573,0.049739,0.008735,NA,map
15113,15517,8576,0.05056,0.012619,NA,map
15021,15478,8578,0.046107,0.011313,NA,map
14929,15438,8581,0.037637,0.006023,NA,map
14837,15398,8584,0.044405,0.012312,NA,map
14745,15359,8586,0.04491,0.008595,NA,map
14653,15319,8589,0.052702,0.019329,NA,map
14561,15280,8592,0.05507,0.007995,NA,map
14469,15240,8594,0.071373,0.013303,NA,map
14378,15200,8597,0.048854,0.009244,NA,map
14286,15161,8600,0.033888,0.007229,NA,map
15622,15656,8566,0.085059,0.014305,NA,map
15524,15614,8569,0.044066,0.008664,NA,map
15427,15572,8572,0.054655,0.006783,NA,map
15330,15530,8575,0.058071,0.009195,NA,map
15232,15487,8578,0.05461,0.003967,NA,map
15135,15445,8580,0.04282,0.003763,NA,map
15037,15403,8583,0.040898,0.008466,NA,map
14940,15361,8586,0.046589,0.022125,NA,map
14842,15319,8589,0.039029,0.005989,NA,map
14745,15276,8592,0.04146,0.007884,NA,map
14647,15234,8595,0.041722,0.009932,NA,map
14550,15192,8597,0.050956,0.016211,NA,map
14452,15150,8600,0.069394,0.008228,NA,map
14355,15108,8603,0.051788,0.011668,NA,map
14257,15065,8606,0.043571,0.011853,NA,map
15585,15560,8572,0.062328,0.01236,NA,map
15488,15518,8575,0.038655,0.005927,NA,map
15390,15475,8578,0.052853,0.008914,NA,map
15293,15433,8581,0.055783,0.008299,NA,map
15196,15391,8584,0.06662,0.013146,NA,map
15098,15348,8587,0.040714,0.008383,NA,map
15001,15306,8590,0.044897,0.014194,NA,map
14904,15264,8592,0.041564,0.013055,NA,map
14807,15222,8595,0.040863,0.010253,NA,map
14709,15179,8598,0.040153,0.006153,NA,map
14612,15137,8601,0.041529,0.013112,NA,map
14515,15095,8604,0.04613,0.006087,NA,map
14418,15052,8607,0.06331,0.012477,NA,map
14320,15010,8610,0.051597,0.010477,NA,map
14223,14968,8612,0.037981,0.007987,NA,map
15548,15463,8579,0.058186,0.011211,NA,map
15451,15421,8582,0.045181,0.011908,NA,map
15354,15379,8584,0.055199,0.014697,NA,map
15257,15336,8587,0.072625,0.012889,NA,map
15159,15294,8590,0.069601,0.00761,NA,map
15062,15251,8593,0.045192,0.006487,NA,map
14965,15209,8596,0.045352,0.006515,NA,map
14868,15167,8599,0.042261,0.008186,NA,map
14771,15124,8602,0.042582,0.00784,NA,map
14674,15082,8604,0.050945,0.012624,NA,map
14577,15040,8607,0.048824,0.013577,NA,map
14480,14997,8610,0.046336,0.010867,NA,map
14383,14955,8613,0.06301,0.004803,NA,map
14286,14913,8616,0.058902,0.007559,NA,map
14189,14870,8619,0.032458,0.005886,NA,map
15511,15367,8585,0.045983,0.007305,NA,map
15414,15324,8588,0.044959,0.002589,NA,map
15317,15282,8591,0.052395,0.007288,NA,map
15220,15240,8594,0.073259,0.012341,NA,map
15123,15197,8596,0.073125,0.015774,NA,map
15026,15155,8599,0.051922,0.006696,NA,map
14930,15112,8602,0.046995,0.011831,NA,map
14833,15070,8605,0.041647000000000003,0.010618,NA,map
14736,15027,8608,0.042539,0.019019,NA,map
14639,14985,8611,0.047937,0.012389,NA,map
14542,14942,8614,0.04485,0.00813,NA,map
14445,14900,8617,0.047689,0.005691,NA,map
14349,14857,8619,0.06029,0.008994,NA,map
14252,14815,8622,0.05412,0.014789,NA,map
14155,14772,8625,0.036456,0.010945999999999999,NA,map
15473,15270,8591,0.072361,0.012627,NA,map
15376,15228,8594,0.055353,0.013339,NA,map
15279,15185,8597,0.05828,0.004328,NA,map
15182,15143,8600,0.054663,0.009327,NA,map
15085,15100,8603,0.067255,0.007167,NA,map
14988,15058,8606,0.05566,0.014412,NA,map
14891,15015,8609,0.047635,0.009291,NA,map
14793,14972,8611,0.046548,0.013003,NA,map
14696,14930,8614,0.043958,0.010261,NA,map
14599,14887,8617,0.050452,0.013708,NA,map
14502,14845,8620,0.046116,0.010824,NA,map
14405,14802,8623,0.046935,0.009856,NA,map
14308,14760,8626,0.06438,0.013427,NA,map
14211,14717,8629,0.049746,0.007988,NA,map
14114,14675,8632,0.038195,0.007293,NA,map
15455,15169,8598,0.044345,0.010212,NA,map
15363,15129,8601,0.053198,0.008917,NA,map
15270,15089,8603,0.046004,0.008705,NA,map
15178,15050,8606,0.058054,0.008594,NA,map
15085,15010,8609,0.060127,0.011724,NA,map
14993,14970,8611,0.053776,0.004894,NA,map
14900,14931,8614,0.047062,0.020412,NA,map
14808,14891,8617,0.051728,0.019174,NA,map
14716,14851,8619,0.03877,0.009284,NA,map
14623,14812,8622,0.039502,0.004981,NA,map
14531,14772,8625,0.045081,0.00482,NA,map
14438,14732,8627,0.042241,0.014147,NA,map
14346,14693,8630,0.04357,0.008488,NA,map
14253,14653,8633,0.057647,0.007821,NA,map
14161,14613,8635,0.053519,0.008751,NA,map
14068,14574,8638,0.039821,0.00558,NA,map
15432,15064,8605,0.051759,0.015841,NA,map
15338,15025,8607,0.05207,0.004367,NA,map
15245,14986,8610,0.047743,0.010645,NA,map
15151,14946,8613,0.055104,0.00718,NA,map
15058,14907,8615,0.08274,0.033873,NA,map
14964,14868,8618,0.071614,0.009464,NA,map
14870,14829,8621,0.050705,0.009071,NA,map
14777,14789,8623,0.048568,0.008981,NA,map
14683,14750,8626,0.046546,0.012555,NA,map
14590,14711,8629,0.047326,0.017023,NA,map
14496,14672,8631,0.041606,0.008308,NA,map
14403,14632,8634,0.046063,0.013026,NA,map
14309,14593,8637,0.04526,0.007262,NA,map
14215,14554,8639,0.072713,0.023361,NA,map
14122,14515,8642,0.051808,0.004849,NA,map
14028,14475,8645,0.043326,0.008264,NA,map
15408,14960,8612,0.064137,0.015638,NA,map
15314,14921,8614,0.054878,0.005145,NA,map
15219,14882,8617,0.042948,0.01128,NA,map
15124,14843,8619,0.049299,0.009015,NA,map
15030,14804,8622,0.058062,0.009514,NA,map
14935,14765,8625,0.073303,0.006281,NA,map
14840,14727,8627,0.062199,0.01542,NA,map
14746,14688,8630,0.04931,0.009516,NA,map
14651,14649,8633,0.042208,0.008467,NA,map
14556,14610,8635,0.038587,0.008942,NA,map
14462,14571,8638,0.048782,0.021356,NA,map
14367,14532,8641,0.049945,0.003481,NA,map
14272,14493,8643,0.045827,0.008271,NA,map
14178,14455,8646,0.058491,0.012856,NA,map
14083,14416,8648,0.060325,0.012101,NA,map
13988,14377,8651,0.033773,0.008583,NA,map
15385,14855,8618,0.050915,0.009888,NA,map
15289,14817,8621,0.049834,0.0065,NA,map
15193,14778,8624,0.043719,0.012321,NA,map
15098,14740,8626,0.051419,0.013532,NA,map
15002,14702,8629,0.052529,0.007734,NA,map
14906,14663,8631,0.061783,0.007067,NA,map
14810,14625,8634,0.053475,0.007049,NA,map
14715,14586,8637,0.051655,0.010936,NA,map
14619,14548,8639,0.038011,0.007105,NA,map
14523,14509,8642,0.043048,0.013469,NA,map
14427,14471,8644,0.048555,0.013675,NA,map
14331,14432,8647,0.037355,0.008148,NA,map
14236,14394,8650,0.040691,0.007375,NA,map
14140,14355,8652,0.062261,0.004432,NA,map
14044,14317,8655,0.057311,0.004728,NA,map
13948,14278,8657,0.034642,0.004159,NA,map
15458,14789,8623,0.06094,0.009535,NA,map
15361,14751,8625,0.043889,0.005859,NA,map
15265,14713,8628,0.046985,0.016075,NA,map
15168,14675,8630,0.056647,0.010631,NA,map
15071,14637,8633,0.04213,0.010475,NA,map
14974,14599,8635,0.0575,0.009068,NA,map
14877,14561,8638,0.06604,0.01299,NA,map
14780,14523,8641,0.060045,0.020016,NA,map
14683,14485,8643,0.055652,0.011522,NA,map
14587,14447,8646,0.047442,0.016176,NA,map
14490,14408,8648,0.044096,0.014602,NA,map
14393,14370,8651,0.042987,0.008804,NA,map
14296,14332,8654,0.034937,0.007177,NA,map
14199,14294,8656,0.041079,0.016999,NA,map
14102,14256,8659,0.062082,0.016512,NA,map
14005,14218,8661,0.05217,0.010363,NA,map
13908,14180,8664,0.034733,0.003211,NA,map
15338,14647,8632,0.056582,0.00574,NA,map
15240,14609,8635,0.059728,0.012006,NA,map
15142,14571,8637,0.055828,0.00797,NA,map
15044,14534,8640,0.053168,0.012206,NA,map
14946,14496,8642,0.057088,0.006857,NA,map
14848,14458,8645,0.054585,0.00714,NA,map
14750,14421,8647,0.05692,0.012431,NA,map
14652,14383,8650,0.05631,0.007444,NA,map
14554,14345,8652,0.042856,0.004802,NA,map
14456,14308,8655,0.041416,0.010888,NA,map
14358,14270,8658,0.047995,0.01502,NA,map
14260,14232,8660,0.043859,0.006906,NA,map
14162,14195,8663,0.055574,0.014197,NA,map
14064,14157,8665,0.059616,0.016156,NA,map
13966,14119,8668,0.061959,0.010569,NA,map
13869,14082,8670,0.037644,0.005857,NA,map
15315,14542,8639,0.042597,0.011557,NA,map
15216,14505,8641,0.05191,0.011395,NA,map
15116,14468,8644,0.054428,0.007644,NA,map
15017,14430,8646,0.051973,0.022291,NA,map
14918,14393,8649,0.060895,0.009593,NA,map
14819,14356,8651,0.064655,0.010528,NA,map
14720,14319,8654,0.061509,0.00786,NA,map
14621,14281,8657,0.051149,0.009199,NA,map
14522,14244,8659,0.042426,0.004531,NA,map
14423,14207,8662,0.040656,0.01311,NA,map
14324,14170,8664,0.055598,0.022154,NA,map
14225,14132,8667,0.044562,0.014414,NA,map
14126,14095,8669,0.057437,0.019714,NA,map
14027,14058,8672,0.06077,0.006116,NA,map
13928,14021,8674,0.061138,0.011502,NA,map
13829,13983,8677,0.040518,0.01139,NA,map
15391,14475,8643,0.047766,0.010282,NA,map
15297,14440,8645,0.053599,0.014453,NA,map
15202,14405,8648,0.045574,0.009476,NA,map
15108,14370,8650,0.054911,0.004723,NA,map
15013,14335,8653,0.05526,0.007955,NA,map
14918,14301,8655,0.050895,0.009863,NA,map
14824,14266,8657,0.053162,0.007679,NA,map
14729,14231,8660,0.065372,0.008995,NA,map
14634,14196,8662,0.052219,0.010066,NA,map
14540,14161,8664,0.053437,0.023584,NA,map
14445,14127,8667,0.039888,0.01619,NA,map
14351,14092,8669,0.042659999999999997,0.009042,NA,map
14256,14057,8671,0.048746,0.014278,NA,map
14161,14022,8674,0.037881,0.007827,NA,map
14067,13987,8676,0.043044,0.009552,NA,map
13972,13952,8679,0.065491,0.010791,NA,map
13878,13918,8681,0.057262,0.012208,NA,map
13783,13883,8683,0.034153,0.008206,NA,map
15369,14370,8650,0.068207,0.019648,NA,map
15273,14336,8652,0.085145,0.042173,NA,map
15178,14301,8655,0.055138,0.005387,NA,map
15082,14267,8657,0.052394,0.012492,NA,map
14986,14232,8659,0.056882,0.00904,NA,map
14891,14198,8662,0.044926,0.008114,NA,map
14795,14163,8664,0.066334,0.018571,NA,map
14699,14129,8666,0.063113,0.007816,NA,map
14604,14094,8669,0.050709,0.005052,NA,map
14508,14060,8671,0.055896,0.007352,NA,map
14413,14026,8673,0.041789,0.00818,NA,map
14317,13991,8676,0.040773,0.0098,NA,map
14221,13957,8678,0.043894,0.008419,NA,map
14126,13922,8680,0.046874,0.009425,NA,map
14030,13888,8683,0.048089,0.009948,NA,map
13934,13853,8685,0.061403,0.012953,NA,map
13839,13819,8687,0.053189,0.01048,NA,map
13743,13784,8690,0.036763,0.011036,NA,map
15219,14245,8658,0.074228,0.036308,NA,map
15124,14210,8661,0.059366,0.008479,NA,map
15029,14175,8663,0.058755,0.009821,NA,map
14934,14140,8665,0.068498,0.023528,NA,map
14839,14105,8668,0.0433,0.005837,NA,map
14744,14070,8670,0.060623,0.010132,NA,map
14650,14036,8672,0.072553,0.020999,NA,map
14555,14001,8675,0.046271,0.01122,NA,map
14460,13966,8677,0.043408,0.003478,NA,map
14365,13931,8680,0.044341,0.006917,NA,map
14270,13896,8682,0.039308,0.010335,NA,map
14175,13861,8684,0.046785,0.026747,NA,map
14081,13826,8687,0.041865,0.007448,NA,map
13986,13791,8689,0.042026,0.008556,NA,map
13891,13757,8691,0.057715,0.01355,NA,map
13796,13722,8694,0.05252,0.008131,NA,map
13701,13687,8696,0.035215,0.009641,NA,map
15164,14154,8664,0.078606,0.024093,NA,map
15070,14119,8667,0.06703,0.013813,NA,map
14976,14083,8669,0.047476,0.014484,NA,map
14882,14048,8671,0.05539,0.010672,NA,map
14788,14013,8674,0.058458,0.020879,NA,map
14694,13978,8676,0.053172,0.003201,NA,map
14600,13942,8679,0.066623,0.00859,NA,map
14506,13907,8681,0.049593,0.011456,NA,map
14412,13872,8683,0.047494,0.011644,NA,map
14318,13836,8686,0.043977,0.013837,NA,map
14224,13801,8688,0.037956,0.004732,NA,map
14130,13766,8691,0.038334,0.010798,NA,map
14035,13730,8693,0.041405,0.009889,NA,map
13941,13695,8695,0.043548,0.010396,NA,map
13847,13660,8698,0.071072,0.009129,NA,map
13753,13625,8700,0.048905,0.009564,NA,map
13659,13589,8703,0.03568,0.012043,NA,map
15104,14061,8670,0.085992,0.016018,NA,map
15005,14023,8673,0.065416,0.002915,NA,map
14906,13986,8675,0.06485,0.010108,NA,map
14808,13948,8678,0.043046,0.007934,NA,map
14709,13910,8681,0.059449,0.010591,NA,map
14610,13872,8683,0.062566,0.015532,NA,map
14512,13834,8686,0.054462000000000003,0.006933,NA,map
14413,13796,8688,0.050714,0.008654,NA,map
14314,13759,8691,0.041447,0.007497,NA,map
14215,13721,8693,0.043909,0.0087,NA,map
14117,13683,8696,0.058873,0.013585,NA,map
14018,13645,8699,0.038346,0.00707,NA,map
13919,13607,8701,0.039468,0.009114,NA,map
13820,13569,8704,0.059186,0.006818,NA,map
13722,13532,8706,0.046806,0.011463,NA,map
13623,13494,8709,0.032498,0.008933,NA,map
15049,13970,8676,0.11159,0.010601,NA,map
14951,13932,8679,0.079919,0.017349,NA,map
14854,13894,8681,0.072993,0.008558,NA,map
14756,13856,8684,0.05175,0.017164,NA,map
14658,13817,8687,0.069448,0.012627,NA,map
14560,13779,8689,0.06405,0.007377,NA,map
14462,13741,8692,0.056967,0.008327,NA,map
14364,13702,8694,0.05398,0.011748,NA,map
14266,13664,8697,0.039868,0.014259,NA,map
14168,13626,8700,0.041385,0.008593,NA,map
14070,13588,8702,0.050663,0.017287,NA,map
13973,13549,8705,0.045507,0.008912,NA,map
13875,13511,8707,0.044308,0.011628,NA,map
13777,13473,8710,0.05751,0.011266,NA,map
13679,13435,8713,0.051285,0.008538,NA,map
13581,13396,8715,0.034488,0.003616,NA,map
15092,13918,8680,0.151272,0.030394,NA,map
14995,13880,8682,0.173577,0.011869,NA,map
14898,13841,8685,0.150513,0.064017,NA,map
14801,13802,8687,0.058192,0.018677,NA,map
14704,13763,8690,0.047848,0.01098,NA,map
14607,13725,8693,0.057243,0.00893,NA,map
14510,13686,8695,0.057949,0.00577,NA,map
14412,13647,8698,0.055013,0.012151,NA,map
14315,13609,8701,0.045992,0.00461,NA,map
14218,13570,8703,0.042897,0.009495,NA,map
14121,13531,8706,0.041342,0.011205,NA,map
14024,13492,8708,0.050771,0.034422,NA,map
13927,13454,8711,0.042531,0.009612,NA,map
13830,13415,8714,0.050581,0.009514,NA,map
13733,13376,8716,0.064968,0.001975,NA,map
13636,13337,8719,0.045948,0.007516,NA,map
13539,13299,8722,0.029828,0.003767,NA,map
14940,13789,8688,0.115877,0.022023,NA,map
14844,13750,8691,0.18524,0.065867,NA,map
14747,13711,8693,0.067482,0.011781,NA,map
14651,13672,8696,0.053328,0.005098,NA,map
14555,13633,8699,0.064871,0.003453,NA,map
14458,13593,8701,0.06512,0.007632,NA,map
14362,13554,8704,0.049598,0.00939,NA,map
14266,13515,8707,0.050198,0.008579,NA,map
14170,13476,8709,0.040846,0.011238,NA,map
14073,13437,8712,0.045184,0.008675,NA,map
13977,13398,8715,0.047866,0.018772,NA,map
13881,13359,8717,0.047044,0.005457,NA,map
13784,13320,8720,0.049802,0.006473,NA,map
13688,13281,8723,0.062315,0.00815,NA,map
13592,13242,8725,0.045795,0.006879,NA,map
13495,13202,8728,0.035832,0.00704,NA,map
14885,13698,8694,0.278807,0.093027,NA,map
14790,13659,8697,0.100981,0.030062,NA,map
14694,13619,8699,0.065056,0.008087,NA,map
14599,13580,8702,0.056502,0.017851,NA,map
14503,13540,8705,0.056096,0.005049,NA,map
14407,13501,8707,0.063111,0.005843,NA,map
14312,13461,8710,0.044937,0.00903,NA,map
14216,13422,8713,0.043393,0.012979,NA,map
14121,13382,8715,0.047812,0.002235,NA,map
