y,x,z,mg_ca,st_dev,dist,sample_mode
19687,13309,7342,0.041294,0.01047,NA,map
21001,12659,7331,0.114642,0.044808,NA,map
20910,12709,7331,0.060167,0.011342,NA,map
20820,12759,7332,0.051265,0.022454000000000002,NA,map
20730,12809,7333,0.042912,0.00932,NA,map
20640,12859,7333,0.056105,0.008775,NA,map
20550,12909,7334,0.045024,0.007741,NA,map
20460,12959,7334,0.038962,0.010125,NA,map
20370,13009,7335,0.048558,0.01409,NA,map
20279,13058,7335,0.054057,0.014229,NA,map
20189,13108,7336,0.042649,0.008265,NA,map
20099,13158,7336,0.044243,0.014758,NA,map
20009,13208,7337,0.041069,0.004876,NA,map
19919,13258,7337,0.040092,0.006318,NA,map
19829,13308,7338,0.044694,0.008225,NA,map
19738,13358,7338,0.050387,0.011539,NA,map
19648,13408,7339,0.045528,0.00921,NA,map
20964,12755,7328,0.263626,0.046481,NA,map
20874,12805,7329,0.139158,0.034103,NA,map
20783,12855,7329,0.043695,0.009901,NA,map
20693,12905,7330,0.043195,0.006259,NA,map
20603,12955,7330,0.046924,0.009329,NA,map
20513,13005,7331,0.043336,0.01334,NA,map
20422,13055,7331,0.044395,0.013556,NA,map
20332,13105,7332,0.042307,0.010859,NA,map
20242,13155,7332,0.045566,0.007443,NA,map
20151,13205,7333,0.045409,0.01054,NA,map
20061,13256,7333,0.036061,0.010554,NA,map
19971,13306,7334,0.049749,0.013136,NA,map
19880,13356,7335,0.038703,0.008812,NA,map
19790,13406,7335,0.048792,0.013223,NA,map
19700,13456,7336,0.038702,0.004212,NA,map
19609,13506,7336,0.040357,0.001886,NA,map
20928,12850,7325,0.323762,0.149132,NA,map
20837,12900,7326,0.120099,0.048266,NA,map
20746,12950,7327,0.054493,0.022456,NA,map
20656,13001,7327,0.047988,0.008186,NA,map
20565,13051,7328,0.050224,0.009683,NA,map
20475,13101,7328,0.042857,0.008544,NA,map
20384,13151,7329,0.039134,0.008483,NA,map
20294,13201,7329,0.047394,0.013332,NA,map
20203,13251,7330,0.042528,0.008442,NA,map
20112,13301,7330,0.04921,0.005753,NA,map
20022,13351,7331,0.035918,0.010311,NA,map
19931,13402,7331,0.046037,0.01266,NA,map
19841,13452,7332,0.037992,0.001637,NA,map
19750,13502,7332,0.035825,0.008909,NA,map
19659,13552,7333,0.041786,0.01443,NA,map
19569,13602,7334,0.042979,0.008261,NA,map
20891,12946,7323,0.083284,0.011471,NA,map
20800,12996,7323,0.052975,0.008255,NA,map
20709,13046,7324,0.037342,0.010703,NA,map
20619,13096,7324,0.050003,0.012014,NA,map
20528,13146,7325,0.054539,0.009571,NA,map
20437,13196,7325,0.043802,0.010306,NA,map
20346,13247,7326,0.040747,0.008625,NA,map
20255,13297,7327,0.051456,0.008333,NA,map
20164,13347,7327,0.042528,0.009255,NA,map
20074,13397,7328,0.044132,0.004465,NA,map
19983,13447,7328,0.041593,0.017226000000000002,NA,map
19892,13497,7329,0.041232,0.011916,NA,map
19801,13548,7329,0.039086,0.009384,NA,map
19710,13598,7330,0.042958,0.010925,NA,map
19619,13648,7330,0.047502,0.007897,NA,map
19528,13698,7331,0.046279,0.008234,NA,map
20855,13041,7320,0.086004,0.019177,NA,map
20763,13091,7321,0.078929,0.022221,NA,map
20672,13141,7321,0.045422,0.010985,NA,map
20581,13192,7322,0.048331,0.010754,NA,map
20490,13242,7322,0.051616,0.017515,NA,map
20399,13292,7323,0.040812,0.007358,NA,map
20308,13342,7323,0.041863,0.009779,NA,map
20217,13393,7324,0.039387,0.008563,NA,map
20126,13443,7324,0.045002,0.008746,NA,map
20035,13493,7325,0.044689,0.002559,NA,map
19944,13543,7326,0.039115,0.005891,NA,map
19852,13593,7326,0.041471,0.007649,NA,map
19761,13644,7327,0.043477,0.007913,NA,map
19670,13694,7327,0.043219,0.005139,NA,map
19579,13744,7328,0.041881,0.001636,NA,map
19488,13794,7328,0.043538,0.014354,NA,map
20818,13136,7317,0.219083,0.112996,NA,map
20727,13187,7318,0.046094,0.006251,NA,map
20635,13237,7318,0.038454,0.00552,NA,map
20544,13287,7319,0.049361,0.010993,NA,map
20453,13337,7320,0.049284,0.010701,NA,map
20361,13388,7320,0.043355,0.010769,NA,map
20270,13438,7321,0.046738,0.005774,NA,map
20178,13488,7321,0.041189,0.00839,NA,map
20087,13539,7322,0.043963,0.012012,NA,map
19996,13589,7322,0.041688,0.012309,NA,map
19904,13639,7323,0.046453,0.014517,NA,map
19813,13689,7323,0.053943,0.01101,NA,map
19722,13740,7324,0.044232,0.01328,NA,map
19630,13790,7325,0.049311,0.007626,NA,map
19539,13840,7325,0.043563,0.01036,NA,map
19448,13890,7326,0.038265,0.010165,NA,map
20781,13232,7315,0.139394,0.026382,NA,map
20690,13282,7315,0.051571,0.011046,NA,map
20598,13332,7316,0.044962,0.008187,NA,map
20507,13383,7316,0.050541,0.012788,NA,map
20415,13433,7317,0.054073,0.014485,NA,map
20323,13483,7317,0.045863,0.009986,NA,map
20232,13534,7318,0.029306,0.008363,NA,map
20140,13584,7319,0.036378,0.007334,NA,map
20049,13634,7319,0.04295,0.014874,NA,map
19957,13685,7320,0.049785,0.00315,NA,map
19865,13735,7320,0.033715,0.008659,NA,map
19774,13785,7321,0.043092,0.009239,NA,map
19682,13836,7321,0.041061,0.012803,NA,map
19590,13886,7322,0.046916,0.010381,NA,map
19499,13936,7322,0.04964,0.017263,NA,map
19407,13986,7323,0.047379,0.011843,NA,map
20745,13327,7312,0.082918,0.018165,NA,map
20653,13378,7312,0.040972,0.005597,NA,map
20561,13428,7313,0.044504,0.013474,NA,map
20469,13478,7314,0.058799,0.010366,NA,map
20377,13529,7314,0.048281,0.009541,NA,map
20286,13579,7315,0.040095,0.012694,NA,map
20194,13629,7315,0.043095,0.011742,NA,map
20102,13680,7316,0.040233,0.010169,NA,map
20010,13730,7316,0.04116,0.013314,NA,map
19918,13780,7317,0.040855,0.00596,NA,map
19826,13831,7318,0.041578,0.013342,NA,map
19734,13881,7318,0.033319,0.003972,NA,map
19642,13932,7319,0.048675,0.014729,NA,map
19550,13982,7319,0.050561,0.014654,NA,map
19459,14032,7320,0.047108,0.013166,NA,map
19367,14083,7320,0.052826,0.006083,NA,map
20708,13423,7309,0.05916,0.024053,NA,map
20616,13473,7310,0.050416,0.010971,NA,map
20524,13523,7310,0.05655,0.042294,NA,map
20432,13574,7311,0.049135,0.009146,NA,map
20340,13624,7311,0.054657,0.015194,NA,map
20248,13675,7312,0.032046,0.004934,NA,map
20156,13725,7313,0.047785,0.017847,NA,map
20063,13775,7313,0.03979,0.005067,NA,map
19971,13826,7314,0.044794,0.004603,NA,map
19879,13876,7314,0.058491,0.013511,NA,map
19787,13927,7315,0.038247,0.001768,NA,map
19695,13977,7315,0.033565,0.006687,NA,map
19603,14027,7316,0.043274,0.006657,NA,map
19511,14078,7317,0.046379,0.009517,NA,map
19418,14128,7317,0.045124,0.011469,NA,map
19326,14179,7318,0.046902,0.010125,NA,map
20672,13518,7306,0.095891,0.056299,NA,map
20579,13569,7307,0.10117,0.022381,NA,map
20487,13619,7308,0.048213,0.019292,NA,map
20395,13669,7308,0.046285,0.00665,NA,map
20302,13720,7309,0.050674,0.014063,NA,map
20210,13770,7309,0.034908,0.004305,NA,map
20117,13821,7310,0.037833,0.009167,NA,map
20025,13871,7310,0.035157,0.004187,NA,map
19933,13922,7311,0.036833,0.005241,NA,map
19840,13972,7312,0.035687,0.009267,NA,map
19748,14023,7312,0.032628,0.005698,NA,map
19655,14073,7313,0.042811,0.0079,NA,map
19563,14123,7313,0.044451,0.015236,NA,map
19471,14174,7314,0.046805,0.00939,NA,map
19378,14224,7315,0.036426,0.006361,NA,map
19286,14275,7315,0.057738,0.007629,NA,map
20635,13613,7304,0.154314,0.064015,NA,map
20543,13664,7304,0.08019,0.013851,NA,map
20450,13714,7305,0.043915,0.012785,NA,map
20357,13765,7306,0.045502,0.010021,NA,map
20265,13815,7306,0.043994,0.005499,NA,map
20172,13866,7307,0.04146,0.012229,NA,map
20079,13916,7307,0.036867,0.011643,NA,map
19987,13967,7308,0.035308,0.008268,NA,map
19894,14017,7308,0.037478,0.011887,NA,map
19801,14068,7309,0.04783,0.008884,NA,map
19709,14118,7310,0.039731,0.009528,NA,map
19616,14169,7310,0.039728,0.010611,NA,map
19523,14219,7311,0.052481,0.00877,NA,map
19431,14270,7311,0.046519,0.006682,NA,map
19338,14320,7312,0.056496,0.009778,NA,map
19245,14371,7312,0.054439,0.015602,NA,map
20669,13648,7301,0.14574,0.032427,NA,map
20577,13699,7302,0.095539,0.023659,NA,map
20485,13750,7303,0.048871,0.013303,NA,map
20394,13801,7303,0.037802,0.004327,NA,map
20302,13852,7304,0.049653,0.004809,NA,map
20211,13903,7304,0.054844,0.011899,NA,map
20119,13955,7305,0.041994,0.012246,NA,map
20028,14006,7305,0.029631,0.009278,NA,map
19936,14057,7306,0.034808,0.013125,NA,map
19845,14108,7306,0.050713,0.01487,NA,map
19753,14159,7307,0.044372,0.012838,NA,map
19661,14210,7307,0.046248,0.009368,NA,map
19570,14262,7308,0.047622,0.014331,NA,map
19478,14313,7308,0.036332,0.005259,NA,map
19387,14364,7309,0.043367,0.004265,NA,map
19295,14415,7309,0.050978,0.010746,NA,map
19204,14466,7310,0.052901,0.009424,NA,map
20519,13784,7300,0.102311,0.055038,NA,map
20428,13836,7301,0.053564,0.024004,NA,map
20338,13888,7301,0.04089,0.006769,NA,map
20247,13940,7302,0.048976,0.021441,NA,map
20157,13991,7302,0.048534,0.008321,NA,map
20066,14043,7303,0.029848,0.009038,NA,map
19976,14095,7303,0.042654,0.009614,NA,map
19885,14147,7304,0.043418,0.006752,NA,map
19795,14199,7304,0.044471,0.009196,NA,map
19705,14251,7304,0.051288,0.00908,NA,map
19614,14303,7305,0.041864,0.009553,NA,map
19524,14354,7305,0.050865,0.012833,NA,map
19433,14406,7306,0.052128,0.013599,NA,map
19343,14458,7306,0.039784,0.008579,NA,map
19252,14510,7307,0.051647,0.004729,NA,map
19162,14562,7307,0.059243,0.016825,NA,map
20460,13869,7299,0.243562,0.158573,NA,map
20371,13922,7299,0.142437,0.044122,NA,map
20282,13974,7299,0.043433,0.018859,NA,map
20192,14027,7300,0.054427,0.016283,NA,map
20103,14079,7300,0.042307,0.007793,NA,map
20014,14132,7301,0.034309,0.008471,NA,map
19924,14184,7301,0.03908,0.009193,NA,map
19835,14237,7301,0.039963,0.004404,NA,map
19745,14290,7302,0.046576,0.013922,NA,map
19656,14342,7302,0.049488,0.016369,NA,map
19567,14395,7303,0.047797,0.009071,NA,map
19477,14447,7303,0.044688,0.010368,NA,map
19388,14500,7303,0.049832,0.013429,NA,map
19299,14552,7304,0.043892,0.003088,NA,map
19209,14605,7304,0.071608,0.019455,NA,map
19120,14657,7305,0.043592,0.007784,NA,map
20402,13954,7297,0.482715,0.190153,NA,map
20314,14008,7297,0.349424,0.231847,NA,map
20225,14061,7298,0.063333,0.017075,NA,map
20137,14114,7298,0.056098,0.036549,NA,map
20049,14167,7298,0.046251,0.017383,NA,map
19961,14221,7299,0.040242,0.008548,NA,map
19872,14274,7299,0.030577,0.011387,NA,map
19784,14327,7299,0.046265,0.017303,NA,map
19696,14380,7300,0.051026,0.005532,NA,map
19608,14433,7300,0.042373,0.010749,NA,map
19519,14487,7300,0.046379,0.010206,NA,map
19431,14540,7301,0.039964,0.006609,NA,map
19343,14593,7301,0.043256,0.005534,NA,map
19255,14646,7301,0.049943,0.008757,NA,map
19166,14700,7302,0.047772,0.007483,NA,map
19078,14753,7302,0.048782,0.010545,NA,map
20431,13986,7295,0.875912,0.196755,NA,map
20344,14040,7295,0.791778,0.424054,NA,map
20257,14094,7295,0.281935,0.0984,NA,map
20170,14147,7296,0.084842,0.035608,NA,map
20084,14201,7296,0.044698,0.005648,NA,map
19997,14255,7296,0.039751,0.007038,NA,map
19910,14309,7297,0.034395,0.006926,NA,map
19823,14363,7297,0.038014,0.006332,NA,map
19736,14417,7297,0.046018,0.015629,NA,map
19650,14471,7297,0.048413,0.010894,NA,map
19563,14525,7298,0.042656,0.003114,NA,map
19476,14579,7298,0.042338,0.013085,NA,map
19389,14633,7298,0.056,0.009424,NA,map
19302,14687,7299,0.046061,0.008601,NA,map
19216,14740,7299,0.047664,0.006276,NA,map
19129,14794,7299,0.048143,0.01386,NA,map
19042,14848,7299,0.045818,0.005865,NA,map
20286,14125,7293,0.869213,0.108917,NA,map
20201,14179,7294,0.101996,0.026113,NA,map
20115,14234,7294,0.070645,0.009297,NA,map
20030,14289,7294,0.044298,0.010263,NA,map
19944,14343,7294,0.033469,0.007232,NA,map
19859,14398,7295,0.03432,0.011896,NA,map
19774,14452,7295,0.039582,0.008557,NA,map
19688,14507,7295,0.038388,0.003806,NA,map
19603,14562,7295,0.047282,0.00964,NA,map
19518,14616,7295,0.045742,0.010344,NA,map
19432,14671,7296,0.048531,0.004391,NA,map
19347,14725,7296,0.054491,0.015884,NA,map
19262,14780,7296,0.047174,0.015557,NA,map
19176,14835,7296,0.055744,0.010669,NA,map
19091,14889,7296,0.060064,0.009719,NA,map
19006,14944,7297,0.059376,0.009169,NA,map
20228,14210,7292,0.146525,0.076001,NA,map
20144,14265,7292,0.084694,0.050541,NA,map
20060,14321,7292,0.050095,0.011428,NA,map
19976,14376,7292,0.048656,0.019055,NA,map
19892,14431,7292,0.030947,0.005194,NA,map
19808,14487,7292,0.028786,0.007017,NA,map
19724,14542,7293,0.037471,0.007449,NA,map
19641,14597,7293,0.045994,0.017206,NA,map
19557,14652,7293,0.048977,0.006396,NA,map
19473,14708,7293,0.033415,0.005739,NA,map
19389,14763,7293,0.040379,0.008666,NA,map
19305,14818,7293,0.050969,0.008287,NA,map
19221,14873,7294,0.048955,0.018709,NA,map
19137,14929,7294,0.054054,0.007786,NA,map
19053,14984,7294,0.054051,0.011725,NA,map
18969,15039,7294,0.052271,0.007107,NA,map
20165,14299,7290,0.143776,0.14692,NA,map
20077,14358,7290,0.058404,0.022753,NA,map
19989,14418,7290,0.040566,0.013119,NA,map
19902,14477,7290,0.047011,0.013518,NA,map
19814,14537,7290,0.031642000000000003,0.003648,NA,map
19727,14596,7290,0.042117,0.013868,NA,map
19639,14656,7290,0.038879,0.008278,NA,map
19551,14715,7291,0.042969,0.008104,NA,map
19464,14775,7291,0.045284,0.009136,NA,map
19376,14834,7291,0.041418,0.010494,NA,map
19289,14893,7291,0.054073,0.012581,NA,map
19201,14953,7291,0.041667,0.00703,NA,map
19113,15012,7291,0.056607,0.018564,NA,map
19026,15072,7291,0.06042,0.009471,NA,map
18938,15131,7291,0.067066,0.012176,NA,map
20107,14384,7288,0.111011,0.041073,NA,map
20021,14444,7288,0.041112,0.009356,NA,map
19935,14504,7288,0.042321,0.007143,NA,map
19849,14565,7288,0.03748,0.012328,NA,map
19762,14625,7288,0.032694,0.003055,NA,map
19676,14685,7288,0.026868,0.007312,NA,map
19590,14745,7288,0.034484,0.005106,NA,map
19504,14805,7288,0.039304,0.008158,NA,map
19418,14866,7288,0.042391,0.005841,NA,map
19332,14926,7288,0.044977,0.012138,NA,map
19246,14986,7288,0.045619,0.013161,NA,map
19160,15046,7288,0.047766,0.016083,NA,map
19074,15106,7288,0.047701,0.005964,NA,map
18988,15167,7288,0.063712,0.018293,NA,map
18902,15227,7288,0.06095,0.004977,NA,map
20049,14469,7287,0.062967,0.012858,NA,map
19964,14530,7286,0.037768,0.01545,NA,map
19880,14591,7286,0.048185,0.004862,NA,map
19795,14652,7286,0.031004,0.003202,NA,map
19711,14713,7286,0.026733,0.00361,NA,map
19626,14774,7286,0.029456,0.00601,NA,map
19542,14835,7286,0.032884,0.006428,NA,map
19457,14896,7286,0.039942,0.006634,NA,map
19372,14957,7286,0.039222,0.006059,NA,map
19288,15018,7286,0.042534,0.008468,NA,map
19203,15079,7286,0.046666,0.013471,NA,map
19119,15140,7286,0.041886,0.004987,NA,map
19034,15200,7286,0.042577,0.006127,NA,map
18950,15261,7286,0.046822,0.015169,NA,map
18865,15322,7286,0.051232,0.012243,NA,map
19991,14555,7285,0.078434,0.028665,NA,map
19908,14616,7285,0.039857,0.011483,NA,map
19825,14678,7285,0.043614,0.008193,NA,map
19742,14740,7284,0.035854,0.00652,NA,map
19659,14801,7284,0.029555,0.008584,NA,map
19576,14863,7284,0.029612,0.009126,NA,map
19493,14925,7284,0.039299,0.012899,NA,map
19410,14986,7284,0.036597,0.008718,NA,map
19327,15048,7284,0.037754,0.009121,NA,map
19244,15110,7284,0.044258,0.011538,NA,map
19161,15171,7284,0.03833,0.00518,NA,map
19078,15233,7283,0.049903,0.007988,NA,map
18995,15294,7283,0.043483,0.011576,NA,map
18912,15356,7283,0.045533,0.006593,NA,map
18829,15418,7283,0.050629,0.005816,NA,map
19929,14643,7283,0.046391,0.010846,NA,map
19848,14705,7283,0.039593,0.003109,NA,map
19766,14767,7283,0.036987,0.007517,NA,map
19685,14829,7282,0.040454,0.006776,NA,map
19604,14892,7282,0.036553,0.01445,NA,map
19523,14954,7282,0.03317,0.006007,NA,map
19442,15016,7282,0.034781,0.005919,NA,map
19360,15078,7282,0.04596,0.011392,NA,map
19279,15140,7282,0.041202,0.005997,NA,map
19198,15202,7281,0.047094,0.010418,NA,map
19117,15265,7281,0.03918,0.009295,NA,map
19036,15327,7281,0.04199,0.011032,NA,map
18954,15389,7281,0.053679,0.011379,NA,map
18873,15451,7281,0.055481,0.00867,NA,map
18792,15513,7280,0.052417,0.009951,NA,map
19866,14731,7281,0.040199,0.011116,NA,map
19787,14794,7281,0.040117,0.004015,NA,map
19708,14856,7281,0.040049,0.007805,NA,map
19628,14919,7281,0.037636,0.005749,NA,map
19549,14982,7280,0.029645,0.009238,NA,map
19470,15045,7280,0.037505,0.007726,NA,map
19390,15107,7280,0.040626,0.012655,NA,map
19311,15170,7279,0.043647,0.009469,NA,map
19231,15233,7279,0.040238,0.013078,NA,map
19152,15295,7279,0.042406,0.015138,NA,map
19073,15358,7279,0.049119,0.010176,NA,map
18993,15421,7278,0.054983,0.018429,NA,map
18914,15484,7278,0.054225,0.015327,NA,map
18835,15546,7278,0.054804,0.007173,NA,map
18755,15609,7278,0.057421,0.009743,NA,map
19804,14819,7280,0.051163,0.0137,NA,map
19727,14882,7279,0.044553,0.005936,NA,map
19649,14946,7279,0.028792,0.004039,NA,map
19572,15009,7279,0.036997,0.008118,NA,map
19494,15072,7278,0.027377,0.002776,NA,map
19416,15135,7278,0.033219,0.008353,NA,map
19339,15199,7278,0.040565,0.008103,NA,map
19261,15262,7277,0.04002,0.005791,NA,map
19184,15325,7277,0.035957,0.009341,NA,map
19106,15388,7277,0.043632,0.011066,NA,map
19029,15452,7276,0.046421,0.009942,NA,map
18951,15515,7276,0.04881,0.008895,NA,map
18874,15578,7276,0.051466,0.009008,NA,map
18796,15641,7275,0.057908,0.009731,NA,map
18719,15705,7275,0.054942,0.008547,NA,map
19736,14911,7278,0.053339,0.012284,NA,map
19654,14979,7277,0.039665,0.009334,NA,map
19573,15047,7277,0.035017,0.006022,NA,map
19491,15115,7277,0.032855,0.004361,NA,map
19409,15183,7276,0.02896,0.005396,NA,map
19328,15251,7276,0.036784,0.006976,NA,map
19246,15319,7275,0.051707,0.01154,NA,map
19164,15387,7275,0.039585,0.005378,NA,map
19083,15455,7275,0.042027,0.009559,NA,map
19001,15523,7274,0.0451,0.015111,NA,map
18919,15591,7274,0.043725,0.008562,NA,map
18838,15659,7273,0.04775,0.010758,NA,map
18756,15727,7273,0.050145,0.007123,NA,map
18674,15795,7273,0.059717,0.014712,NA,map
19673,15000,7276,0.071406,0.005111,NA,map
19592,15068,7276,0.035964,0.012249,NA,map
19512,15137,7275,0.03049,0.010407,NA,map
19431,15205,7275,0.033289,0.007991,NA,map
19350,15274,7274,0.032179,0.010942,NA,map
19270,15342,7274,0.036846,0.004687,NA,map
19189,15410,7273,0.042704,0.009638,NA,map
19108,15479,7273,0.031193,0.005023,NA,map
19028,15548,7272,0.041693,0.007867,NA,map
18947,15616,7272,0.038358,0.003048,NA,map
18867,15685,7272,0.059472,0.010367,NA,map
18786,15753,7271,0.051266,0.016536,NA,map
18705,15822,7271,0.049315,0.00658,NA,map
18625,15890,7270,0.059924,0.014413,NA,map
19610,15088,7274,0.036066,0.003632,NA,map
19530,15157,7274,0.03982,0.007676,NA,map
19451,15226,7273,0.025304,0.00489,NA,map
19371,15295,7273,0.02915,0.00803,NA,map
19291,15364,7272,0.030001,0.005698,NA,map
19212,15433,7272,0.032482,0.00148,NA,map
19132,15502,7271,0.040194,0.00708,NA,map
19053,15571,7271,0.045279,0.010146,NA,map
18973,15640,7270,0.045319,0.007073,NA,map
18893,15709,7270,0.040378,0.009309,NA,map
18814,15778,7269,0.042611,0.004914,NA,map
18734,15847,7269,0.053592,0.007987,NA,map
18655,15916,7268,0.054645,0.009375,NA,map
18575,15985,7268,0.061079,0.008113,NA,map
19625,15106,7273,0.084377,0.029816,NA,map
19547,15176,7273,0.050755,0.027992,NA,map
19468,15245,7272,0.033082,0.008106,NA,map
19390,15315,7272,0.034184,0.00758,NA,map
19311,15384,7271,0.034857,0.006045,NA,map
19233,15454,7271,0.035044,0.009148,NA,map
19154,15523,7270,0.040364,0.008226,NA,map
19075,15593,7269,0.03693,0.006378,NA,map
18997,15662,7269,0.037583,0.005829,NA,map
18918,15732,7268,0.040227,0.009011,NA,map
18840,15801,7268,0.045772,0.007468,NA,map
18761,15871,7267,0.045544,0.005964,NA,map
18683,15940,7267,0.056757,0.009105,NA,map
18604,16010,7266,0.058358,0.008198,NA,map
18526,16079,7266,0.071656,0.010966,NA,map
19484,15264,7271,0.069368,0.025402,NA,map
19406,15334,7270,0.03589,0.004445,NA,map
19329,15404,7270,0.032905,0.007492,NA,map
19251,15474,7269,0.038736,0.007122,NA,map
19174,15544,7269,0.026749,0.005164,NA,map
19096,15614,7268,0.048664,0.02184,NA,map
19019,15684,7267,0.036582,0.007594,NA,map
18941,15754,7267,0.037007,0.012003,NA,map
18864,15824,7266,0.038189,0.007883,NA,map
18786,15894,7266,0.042681,0.00759,NA,map
18709,15964,7265,0.052486,0.010512,NA,map
18631,16034,7264,0.053483,0.006845,NA,map
18554,16104,7264,0.058322,0.007782,NA,map
18476,16174,7263,0.069115,0.005534,NA,map
19421,15352,7269,0.05825,0.023258,NA,map
19344,15422,7269,0.034542,0.006651,NA,map
19268,15493,7268,0.034409,0.007602,NA,map
19191,15564,7267,0.026435,0.003947,NA,map
19115,15634,7267,0.036267,0.006607,NA,map
19038,15705,7266,0.030848,0.007785,NA,map
18962,15775,7265,0.038247,0.007442,NA,map
18885,15846,7265,0.033188,0.00718,NA,map
18809,15916,7264,0.050392,0.013451,NA,map
18732,15987,7264,0.046376,0.007286,NA,map
18656,16057,7263,0.054024,0.012453,NA,map
18579,16128,7262,0.050314,0.0093,NA,map
18503,16198,7262,0.067427,0.013049,NA,map
18426,16269,7261,0.062251,0.005918,NA,map
19358,15440,7268,0.058152,0.017606,NA,map
19282,15511,7267,0.028014,0.004093,NA,map
19207,15582,7266,0.034154,0.006496,NA,map
19131,15653,7266,0.046539,0.017726,NA,map
19056,15724,7265,0.04258,0.012112,NA,map
18980,15795,7264,0.046418,0.011542,NA,map
18905,15866,7263,0.037972,0.006645,NA,map
18830,15937,7263,0.05457,0.010487,NA,map
18754,16008,7262,0.058906,0.008497,NA,map
18679,16080,7261,0.046728,0.006689,NA,map
18603,16151,7261,0.055039,0.011906,NA,map
18528,16222,7260,0.051058,0.01381,NA,map
18452,16293,7259,0.053302,0.006823,NA,map
18377,16364,7259,0.082295,0.018168,NA,map
19320,15538,7265,0.136776,0.071095,NA,map
19244,15609,7264,0.030476,0.007259,NA,map
19168,15680,7263,0.030566,0.004427,NA,map
19091,15750,7263,0.037767,0.012021,NA,map
19015,15821,7262,0.045073,0.006236,NA,map
18939,15892,7262,0.035444,0.012045,NA,map
18863,15963,7261,0.034663,0.003995,NA,map
18787,16034,7260,0.051768,0.006987,NA,map
18710,16105,7260,0.045683,0.006018,NA,map
18634,16176,7259,0.047164,0.012809,NA,map
18558,16247,7258,0.046101,0.005476,NA,map
18482,16317,7258,0.049518,0.008814,NA,map
18405,16388,7257,0.059801,0.012737,NA,map
18329,16459,7256,0.066182,0.014327,NA,map
19283,15636,7262,0.060364,0.023809,NA,map
19206,15706,7261,0.033624,0.005936,NA,map
19129,15777,7261,0.044344,0.011868,NA,map
19052,15848,7260,0.037289,0.008764,NA,map
18975,15918,7260,0.04108,0.00561,NA,map
18898,15989,7259,0.050033,0.009619,NA,map
18821,16060,7258,0.052138,0.012649,NA,map
18744,16130,7258,0.043272,0.005295,NA,map
18667,16201,7257,0.048556,0.00493,NA,map
18590,16272,7256,0.047556,0.014458,NA,map
18513,16343,7256,0.048141,0.006949,NA,map
18436,16413,7255,0.05345,0.006247,NA,map
18359,16484,7254,0.053553,0.008162,NA,map
18282,16555,7254,0.055513,0.006474,NA,map
19245,15734,7259,0.815218,0.396971,NA,map
19167,15804,7259,0.033646,0.005863,NA,map
19089,15875,7258,0.030013,0.007811,NA,map
19012,15945,7257,0.045729,0.0065970000000000004,NA,map
18934,16016,7257,0.045664,0.020015,NA,map
18856,16086,7256,0.05783,0.009556,NA,map
18778,16157,7256,0.051864,0.008719,NA,map
18701,16227,7255,0.04668,0.006959,NA,map
18623,16298,7254,0.037498,0.005761,NA,map
18545,16368,7254,0.044199,0.006986,NA,map
18467,16438,7253,0.056232,0.013389,NA,map
18389,16509,7253,0.056613,0.005691,NA,map
18312,16580,7252,0.054689,0.00939,NA,map
18234,16650,7251,0.071043,0.024383,NA,map
19208,15831,7257,0.820175,0.093379,NA,map
19129,15902,7256,0.040411999999999997,0.0105,NA,map
19050,15972,7255,0.034794,0.012606,NA,map
18972,16042,7255,0.042081,0.008516,NA,map
18893,16113,7254,0.035346,0.009231,NA,map
18815,16183,7254,0.047603,0.003609,NA,map
18736,16253,7253,0.048293,0.00743,NA,map
18658,16324,7252,0.042136,0.010645,NA,map
18579,16394,7252,0.044444,0.003435,NA,map
18500,16464,7251,0.054416,0.010663,NA,map
18422,16534,7251,0.045187,0.011594,NA,map
18343,16605,7250,0.060308,0.012867,NA,map
18265,16675,7250,0.05311,0.006842,NA,map
18186,16745,7249,0.050887,0.00654,NA,map
19170,15929,7254,0.117722,0.048255,NA,map
19091,15999,7253,0.031293,0.005679,NA,map
19011,16069,7253,0.040069,0.012528,NA,map
18932,16140,7252,0.043559,0.008024,NA,map
18853,16210,7251,0.03955,0.009139,NA,map
18773,16280,7251,0.046654,0.013123,NA,map
18694,16350,7250,0.047344,0.007875,NA,map
18615,16420,7250,0.044144,0.005497,NA,map
18535,16490,7249,0.048284,0.009354,NA,map
18456,16560,7249,0.053424,0.016105,NA,map
18376,16630,7248,0.038917,0.006882,NA,map
18297,16701,7248,0.070234,0.014523,NA,map
18218,16771,7247,0.061788,0.010818,NA,map
18138,16841,7247,0.062308,0.009087,NA,map
19132,16026,7251,0.040157,0.01075,NA,map
19051,16095,7251,0.032752,0.007342,NA,map
18970,16164,7250,0.042595,0.007471,NA,map
18889,16233,7250,0.039033,0.005229,NA,map
18808,16303,7249,0.040241,0.011525,NA,map
18728,16372,7249,0.041898,0.003248,NA,map
18647,16441,7248,0.048975,0.012915,NA,map
18566,16510,7248,0.046784,0.010313,NA,map
18485,16579,7247,0.040482,0.00666,NA,map
18404,16648,7247,0.046955,0.016989,NA,map
18323,16717,7246,0.057822,0.014608,NA,map
18242,16786,7246,0.056334,0.010977,NA,map
18162,16855,7245,0.055116,0.011691,NA,map
18081,16925,7245,0.058144,0.008754,NA,map
19099,16119,7248,0.056951,0.012728,NA,map
19022,16183,7248,0.051013,0.010668,NA,map
