X,Y,Z,MgCa,Err
6059.000000,19617.000000,6337.000000,0.106574,NaN
6127.000000,19707.000000,6341.000000,0.113097,NaN
6195.000000,19798.000000,6346.000000,0.140201,NaN
6263.000000,19888.000000,6350.000000,0.184908,NaN
6345.000000,19969.000000,6355.000000,0.193620,NaN
6427.000000,20050.000000,6360.000000,0.217834,NaN
6508.000000,20131.000000,6365.000000,0.145705,NaN
6590.000000,20212.000000,6370.000000,0.151486,NaN
6672.000000,20293.000000,6375.000000,0.149352,NaN
6736.000000,20382.000000,6379.000000,0.154209,NaN
6801.000000,20471.000000,6384.000000,0.136844,NaN
6865.000000,20560.000000,6388.000000,0.148967,NaN
6930.000000,20648.000000,6392.000000,0.153210,NaN
6994.000000,20737.000000,6397.000000,0.215156,NaN
7058.000000,20826.000000,6401.000000,0.390471,NaN
7123.000000,20915.000000,6405.000000,0.326411,NaN
7187.000000,21004.000000,6410.000000,0.379036,NaN
7226.000000,21098.000000,6413.000000,0.422744,NaN
7265.000000,21191.000000,6416.000000,0.493000,NaN
7304.000000,21285.000000,6419.000000,0.444936,NaN
7342.000000,21379.000000,6423.000000,0.581320,NaN
7381.000000,21473.000000,6426.000000,0.438115,NaN
7420.000000,21566.000000,6429.000000,0.546727,NaN
7459.000000,21660.000000,6432.000000,1.079069,NaN
7499.000000,21767.000000,6436.000000,1.464411,NaN
7539.000000,21873.000000,6439.000000,1.599298,NaN
7579.000000,21980.000000,6443.000000,2.089070,NaN
7619.000000,22086.000000,6446.000000,1.303703,NaN
7659.000000,22193.000000,6449.000000,1.155474,NaN
7709.000000,22303.000000,6453.000000,0.611518,NaN
7759.000000,22414.000000,6457.000000,0.687691,NaN
7809.000000,22524.000000,6461.000000,0.821449,NaN
7859.000000,22634.000000,6465.000000,0.847051,NaN
7939.000000,22718.000000,6470.000000,2.368427,NaN
8019.000000,22803.000000,6475.000000,0.544896,NaN
8099.000000,22887.000000,6480.000000,0.780563,NaN
8179.000000,22972.000000,6485.000000,0.548682,NaN
8259.000000,23056.000000,6490.000000,0.415636,NaN
8315.000000,23152.000000,6494.000000,0.468828,NaN
8371.000000,23248.000000,6498.000000,0.509491,NaN
8428.000000,23344.000000,6502.000000,0.435781,NaN
8484.000000,23440.000000,6506.000000,0.398564,NaN
8540.000000,23536.000000,6510.000000,0.395813,NaN
8596.000000,23632.000000,6515.000000,0.392636,NaN
8636.000000,23728.000000,6518.000000,0.729584,NaN
8677.000000,23824.000000,6521.000000,0.503490,NaN
8717.000000,23919.000000,6524.000000,0.533593,NaN
8758.000000,24015.000000,6528.000000,0.325687,NaN
8798.000000,24111.000000,6531.000000,0.416291,NaN
8855.000000,24207.000000,6535.000000,0.355123,NaN
8912.000000,24303.000000,6539.000000,0.734196,NaN
8969.000000,24398.000000,6543.000000,0.400412,NaN
9026.000000,24494.000000,6547.000000,0.348071,NaN
9089.000000,24589.000000,6552.000000,0.391314,NaN
9152.000000,24684.000000,6556.000000,0.571726,NaN
9216.000000,24780.000000,6560.000000,0.490533,NaN
9279.000000,24875.000000,6565.000000,0.447800,NaN
9329.000000,24969.000000,6569.000000,0.540954,NaN
9379.000000,25062.000000,6572.000000,0.448067,NaN
9429.000000,25156.000000,6576.000000,0.447481,NaN
9479.000000,25250.000000,6580.000000,0.383410,NaN
9579.000000,25352.000000,6586.000000,0.470434,NaN
9679.000000,25453.000000,6592.000000,0.406463,NaN
9766.000000,25535.000000,6597.000000,0.351144,NaN
9853.000000,25617.000000,6603.000000,0.303815,NaN
9939.000000,25699.000000,6608.000000,0.299058,NaN
10026.000000,25781.000000,6613.000000,0.328971,NaN
10113.000000,25863.000000,6618.000000,0.295963,NaN
10163.000000,25967.000000,6622.000000,0.307801,NaN
10213.000000,26070.000000,6626.000000,0.285697,NaN
10263.000000,26174.000000,6630.000000,0.305422,NaN
10313.000000,26278.000000,6634.000000,0.288990,NaN
10313.000000,26384.000000,6635.000000,0.287084,NaN
10313.000000,26490.000000,6637.000000,0.285634,NaN
10313.000000,26595.000000,6639.000000,0.345817,NaN
10313.000000,26701.000000,6640.000000,0.439534,NaN
10380.000000,26802.000000,6645.000000,0.335514,NaN
10446.000000,26904.000000,6649.000000,0.316512,NaN
10513.000000,27005.000000,6654.000000,0.374730,NaN
10546.000000,27110.000000,6657.000000,0.322563,NaN
10580.000000,27215.000000,6660.000000,0.324555,NaN
10613.000000,27320.000000,6663.000000,0.358874,NaN
10646.000000,27426.000000,6667.000000,0.266492,NaN
10680.000000,27531.000000,6670.000000,0.281785,NaN
10713.000000,27636.000000,6673.000000,0.275152,NaN
10712.000000,27793.000000,6675.000000,0.391530,NaN
10817.000000,27826.000000,6680.000000,0.402814,NaN
10922.000000,27860.000000,6686.000000,0.498891,NaN
11027.000000,27893.000000,6691.000000,0.306449,NaN
11098.000000,27972.000000,6696.000000,0.301741,NaN
11169.000000,28050.000000,6700.000000,0.339287,NaN
11240.000000,28129.000000,6705.000000,0.353666,NaN
11340.000000,28226.000000,6711.000000,0.387229,NaN
11440.000000,28323.000000,6717.000000,0.420976,NaN
11520.000000,28400.000000,6722.000000,0.497985,NaN
11601.000000,28477.000000,6727.000000,0.525266,NaN
11681.000000,28555.000000,6731.000000,0.547854,NaN
11762.000000,28632.000000,6736.000000,0.420661,NaN
11842.000000,28709.000000,6741.000000,0.420795,NaN
11942.000000,28854.000000,6748.000000,0.500668,NaN
11990.000000,28948.000000,6752.000000,0.747470,NaN
11869.000000,28614.000000,6741.000000,0.453165,NaN
11813.000000,28519.000000,6737.000000,0.421055,NaN
11807.000000,28409.000000,6735.000000,0.367745,NaN
11704.000000,28443.000000,6731.000000,0.427436,NaN
11757.000000,28311.000000,6731.000000,0.344040,NaN
11639.000000,28356.000000,6726.000000,0.448441,NaN
11741.000000,28199.000000,6729.000000,0.363982,NaN
11641.000000,28240.000000,6725.000000,0.402097,NaN
11540.000000,28282.000000,6721.000000,0.524234,NaN
11690.000000,28094.000000,6725.000000,0.403184,NaN
11574.000000,28138.000000,6720.000000,0.422452,NaN
11457.000000,28182.000000,6715.000000,0.415567,NaN
11667.000000,27978.000000,6722.000000,0.364362,NaN
11560.000000,28016.000000,6718.000000,0.509769,NaN
11453.000000,28054.000000,6713.000000,0.435268,NaN
11347.000000,28091.000000,6709.000000,0.424585,NaN
11644.000000,27868.000000,6719.000000,0.354792,NaN
11549.000000,27905.000000,6716.000000,0.374930,NaN
11454.000000,27941.000000,6712.000000,0.400836,NaN
11359.000000,27978.000000,6708.000000,0.407390,NaN
11264.000000,28014.000000,6704.000000,0.346813,NaN
11611.000000,27758.000000,6716.000000,0.387339,NaN
11509.000000,27801.000000,6712.000000,0.428868,NaN
11406.000000,27844.000000,6708.000000,0.414224,NaN
11303.000000,27886.000000,6704.000000,0.432835,NaN
11201.000000,27929.000000,6700.000000,0.382519,NaN
11594.000000,27641.000000,6714.000000,0.357371,NaN
11500.000000,27683.000000,6710.000000,0.405788,NaN
11405.000000,27725.000000,6706.000000,0.369822,NaN
11311.000000,27767.000000,6702.000000,0.428353,NaN
11216.000000,27809.000000,6699.000000,0.367865,NaN
11122.000000,27851.000000,6695.000000,0.330387,NaN
11571.000000,27530.000000,6711.000000,0.392408,NaN
11478.000000,27577.000000,6707.000000,0.369484,NaN
11386.000000,27624.000000,6704.000000,0.406968,NaN
11293.000000,27671.000000,6700.000000,0.397690,NaN
11200.000000,27718.000000,6697.000000,0.380830,NaN
11107.000000,27765.000000,6693.000000,0.330681,NaN
11015.000000,27813.000000,6689.000000,0.305339,NaN
11548.000000,27417.000000,6708.000000,0.334911,NaN
11456.000000,27468.000000,6705.000000,0.377167,NaN
11365.000000,27519.000000,6701.000000,0.353214,NaN
11274.000000,27571.000000,6698.000000,0.371206,NaN
11182.000000,27622.000000,6694.000000,0.408074,NaN
11091.000000,27673.000000,6691.000000,0.361543,NaN
11000.000000,27724.000000,6687.000000,0.322507,NaN
10908.000000,27775.000000,6684.000000,0.308919,NaN
11516.000000,27321.000000,6705.000000,0.356227,NaN
11427.000000,27374.000000,6702.000000,0.374522,NaN
11338.000000,27426.000000,6699.000000,0.354396,NaN
11248.000000,27478.000000,6695.000000,0.385827,NaN
11159.000000,27531.000000,6692.000000,0.371618,NaN
11069.000000,27583.000000,6688.000000,0.315944,NaN
10980.000000,27636.000000,6685.000000,0.326239,NaN
10891.000000,27688.000000,6682.000000,0.325464,NaN
10801.000000,27741.000000,6678.000000,0.315326,NaN
11477.000000,27223.000000,6702.000000,0.352738,NaN
11381.000000,27275.000000,6698.000000,0.374467,NaN
11286.000000,27326.000000,6695.000000,0.372245,NaN
11190.000000,27378.000000,6691.000000,0.353228,NaN
11095.000000,27429.000000,6687.000000,0.320393,NaN
10999.000000,27481.000000,6684.000000,0.363917,NaN
10904.000000,27533.000000,6680.000000,0.335664,NaN
10808.000000,27584.000000,6676.000000,0.343423,NaN
11444.000000,27125.000000,6699.000000,0.351415,NaN
11348.000000,27176.000000,6695.000000,0.359579,NaN
11253.000000,27226.000000,6692.000000,0.359003,NaN
11157.000000,27277.000000,6688.000000,0.386853,NaN
11062.000000,27328.000000,6684.000000,0.321541,NaN
10966.000000,27379.000000,6681.000000,0.302209,NaN
10871.000000,27429.000000,6677.000000,0.348307,NaN
10775.000000,27480.000000,6673.000000,0.350579,NaN
11390.000000,27021.000000,6695.000000,0.357523,NaN
11297.000000,27071.000000,6691.000000,0.370948,NaN
11204.000000,27122.000000,6688.000000,0.395633,NaN
11111.000000,27173.000000,6684.000000,0.361934,NaN
11018.000000,27223.000000,6681.000000,0.327394,NaN
10925.000000,27274.000000,6677.000000,0.352016,NaN
10832.000000,27324.000000,6674.000000,0.313927,NaN
10739.000000,27375.000000,6670.000000,0.339472,NaN
11337.000000,26916.000000,6691.000000,0.398515,NaN
11247.000000,26967.000000,6687.000000,0.332749,NaN
11156.000000,27018.000000,6684.000000,0.374330,NaN
11066.000000,27068.000000,6681.000000,0.418631,NaN
10975.000000,27118.000000,6677.000000,0.333352,NaN
10885.000000,27169.000000,6674.000000,0.312567,NaN
10794.000000,27220.000000,6670.000000,0.366546,NaN
10704.000000,27270.000000,6667.000000,0.300666,NaN
11284.000000,26812.000000,6687.000000,0.319590,NaN
11196.000000,26863.000000,6683.000000,0.364582,NaN
11108.000000,26913.000000,6680.000000,0.339093,NaN
11020.000000,26963.000000,6677.000000,0.328529,NaN
10932.000000,27014.000000,6674.000000,0.319589,NaN
10844.000000,27064.000000,6670.000000,0.307558,NaN
10756.000000,27115.000000,6667.000000,0.316576,NaN
10668.000000,27165.000000,6664.000000,0.294656,NaN
11222.000000,26720.000000,6682.000000,0.367153,NaN
11125.000000,26776.000000,6679.000000,0.365483,NaN
11029.000000,26831.000000,6675.000000,0.357462,NaN
10932.000000,26887.000000,6672.000000,0.331750,NaN
10836.000000,26943.000000,6668.000000,0.338923,NaN
10739.000000,26999.000000,6664.000000,0.329922,NaN
10643.000000,27054.000000,6661.000000,0.341681,NaN
11170.000000,26621.000000,6679.000000,0.353080,NaN
11076.000000,26676.000000,6675.000000,0.335047,NaN
10982.000000,26731.000000,6672.000000,0.352478,NaN
10888.000000,26786.000000,6668.000000,0.308961,NaN
10795.000000,26840.000000,6665.000000,0.331791,NaN
10701.000000,26895.000000,6661.000000,0.331904,NaN
10607.000000,26950.000000,6658.000000,0.329728,NaN
11115.000000,26522.000000,6675.000000,0.343416,NaN
11019.000000,26577.000000,6671.000000,0.311179,NaN
10924.000000,26631.000000,6667.000000,0.327117,NaN
10828.000000,26686.000000,6664.000000,0.330429,NaN
10733.000000,26740.000000,6660.000000,0.294042,NaN
10637.000000,26795.000000,6657.000000,0.337493,NaN
10542.000000,26849.000000,6653.000000,0.345277,NaN
11059.000000,26424.000000,6670.000000,0.353084,NaN
10962.000000,26478.000000,6667.000000,0.351357,NaN
10865.000000,26532.000000,6663.000000,0.305913,NaN
10768.000000,26586.000000,6659.000000,0.324983,NaN
10671.000000,26640.000000,6656.000000,0.315175,NaN
10574.000000,26694.000000,6652.000000,0.339252,NaN
10477.000000,26748.000000,6648.000000,0.332677,NaN
11003.000000,26326.000000,6666.000000,0.350906,NaN
10905.000000,26379.000000,6663.000000,0.314780,NaN
10806.000000,26433.000000,6659.000000,0.303251,NaN
10708.000000,26486.000000,6655.000000,0.309162,NaN
10609.000000,26540.000000,6651.000000,0.313113,NaN
10510.000000,26594.000000,6648.000000,0.375298,NaN
10412.000000,26647.000000,6644.000000,0.278705,NaN
11048.000000,26174.000000,6666.000000,0.408863,NaN
10956.000000,26227.000000,6663.000000,0.359187,NaN
10864.000000,26279.000000,6659.000000,0.353644,NaN
10772.000000,26332.000000,6656.000000,0.303656,NaN
10680.000000,26385.000000,6652.000000,0.298572,NaN
10589.000000,26437.000000,6649.000000,0.319721,NaN
10497.000000,26490.000000,6646.000000,0.365548,NaN
10405.000000,26543.000000,6642.000000,0.294742,NaN
10897.000000,26135.000000,6659.000000,0.360596,NaN
10799.000000,26194.000000,6655.000000,0.338568,NaN
10702.000000,26253.000000,6651.000000,0.315338,NaN
10605.000000,26312.000000,6648.000000,0.272239,NaN
10508.000000,26371.000000,6644.000000,0.318735,NaN
10410.000000,26430.000000,6641.000000,0.288817,NaN
10842.000000,26043.000000,6655.000000,0.392227,NaN
10754.000000,26100.000000,6652.000000,0.336168,NaN
10666.000000,26157.000000,6648.000000,0.310939,NaN
10578.000000,26214.000000,6645.000000,0.282193,NaN
10490.000000,26270.000000,6642.000000,0.302635,NaN
10401.000000,26327.000000,6639.000000,0.292141,NaN
10775.000000,25960.000000,6650.000000,0.334675,NaN
10683.000000,26024.000000,6647.000000,0.325325,NaN
10590.000000,26088.000000,6644.000000,0.303754,NaN
10498.000000,26151.000000,6640.000000,0.277795,NaN
10405.000000,26214.000000,6637.000000,0.279787,NaN
10714.000000,25869.000000,6646.000000,0.364074,NaN
10624.000000,25930.000000,6643.000000,0.310770,NaN
10534.000000,25991.000000,6640.000000,0.266837,NaN
10443.000000,26052.000000,6636.000000,0.248457,NaN
10353.000000,26113.000000,6633.000000,0.300597,NaN
10653.000000,25777.000000,6642.000000,0.335885,NaN
10565.000000,25836.000000,6639.000000,0.302686,NaN
10477.000000,25894.000000,6636.000000,0.295514,NaN
10389.000000,25953.000000,6632.000000,0.306550,NaN
10301.000000,26012.000000,6629.000000,0.287711,NaN
10600.000000,25687.000000,6638.000000,0.338341,NaN
10512.000000,25743.000000,6635.000000,0.301952,NaN
10425.000000,25799.000000,6632.000000,0.288234,NaN
10338.000000,25855.000000,6629.000000,0.273856,NaN
10250.000000,25911.000000,6625.000000,0.291486,NaN
10547.000000,25597.000000,6634.000000,0.339322,NaN
10460.000000,25650.000000,6631.000000,0.260101,NaN
10373.000000,25704.000000,6628.000000,0.301031,NaN
10286.000000,25757.000000,6625.000000,0.268582,NaN
10200.000000,25810.000000,6622.000000,0.275882,NaN
10487.000000,25511.000000,6630.000000,0.310273,NaN
10395.000000,25565.000000,6627.000000,0.311629,NaN
10303.000000,25619.000000,6623.000000,0.305725,NaN
10211.000000,25673.000000,6620.000000,0.265642,NaN
10118.000000,25727.000000,6616.000000,0.294741,NaN
10428.000000,25425.000000,6626.000000,0.312420,NaN
10330.000000,25480.000000,6623.000000,0.303476,NaN
10232.000000,25534.000000,6619.000000,0.289891,NaN
10135.000000,25589.000000,6615.000000,0.297809,NaN
10037.000000,25644.000000,6611.000000,0.278925,NaN
10383.000000,25331.000000,6623.000000,0.293302,NaN
10295.000000,25378.000000,6619.000000,0.300471,NaN
10206.000000,25426.000000,6616.000000,0.261957,NaN
10118.000000,25474.000000,6613.000000,0.263085,NaN
10029.000000,25522.000000,6609.000000,0.280129,NaN
9941.000000,25569.000000,6606.000000,0.308225,NaN
10325.000000,25244.000000,6619.000000,0.303865,NaN
10231.000000,25293.000000,6615.000000,0.268737,NaN
10138.000000,25341.000000,6612.000000,0.254284,NaN
10045.000000,25390.000000,6608.000000,0.251974,NaN
9952.000000,25438.000000,6604.000000,0.332476,NaN
9859.000000,25487.000000,6601.000000,0.294690,NaN
10266.000000,25158.000000,6615.000000,0.320661,NaN
10168.000000,25207.000000,6611.000000,0.271697,NaN
10070.000000,25256.000000,6607.000000,0.264513,NaN
9972.000000,25306.000000,6603.000000,0.311429,NaN
9875.000000,25355.000000,6600.000000,0.362461,NaN
9777.000000,25404.000000,6596.000000,0.335306,NaN
10219.000000,25063.000000,6611.000000,0.332974,NaN
10127.000000,25104.000000,6607.000000,0.323789,NaN
10036.000000,25146.000000,6604.000000,0.281415,NaN
9944.000000,25187.000000,6600.000000,0.314230,NaN
9853.000000,25228.000000,6597.000000,0.335652,NaN
9762.000000,25269.000000,6593.000000,0.348976,NaN
9670.000000,25310.000000,6589.000000,0.336197,NaN
10159.000000,24974.000000,6607.000000,0.317569,NaN
10062.000000,25014.000000,6603.000000,0.305201,NaN
9965.000000,25053.000000,6599.000000,0.309324,NaN
9868.000000,25092.000000,6595.000000,0.334394,NaN
9770.000000,25132.000000,6591.000000,0.336995,NaN
9673.000000,25171.000000,6588.000000,0.316842,NaN
9576.000000,25211.000000,6584.000000,0.349661,NaN
10101.000000,24886.000000,6603.000000,0.350093,NaN
10005.000000,24924.000000,6599.000000,0.281319,NaN
9909.000000,24963.000000,6595.000000,0.324163,NaN
9813.000000,25002.000000,6591.000000,0.343371,NaN
9717.000000,25040.000000,6588.000000,0.313559,NaN
9621.000000,25079.000000,6584.000000,0.336143,NaN
9525.000000,25118.000000,6580.000000,0.367909,NaN
10042.000000,24797.000000,6599.000000,0.328606,NaN
9948.000000,24835.000000,6595.000000,0.301884,NaN
9853.000000,24873.000000,6591.000000,0.346879,NaN
9758.000000,24911.000000,6588.000000,0.319792,NaN
9663.000000,24949.000000,6584.000000,0.393445,NaN
9568.000000,24987.000000,6580.000000,0.330883,NaN
9474.000000,25025.000000,6576.000000,0.344237,NaN
9984.000000,24709.000000,6595.000000,0.327998,NaN
9890.000000,24746.000000,6591.000000,0.374543,NaN
9797.000000,24783.000000,6587.000000,0.335318,NaN
9703.000000,24820.000000,6584.000000,0.324053,NaN
9610.000000,24857.000000,6580.000000,0.374738,NaN
9516.000000,24894.000000,6576.000000,0.330952,NaN
9423.000000,24932.000000,6572.000000,0.357503,NaN
9912.000000,24626.000000,6590.000000,0.324302,NaN
9807.000000,24667.000000,6586.000000,0.335852,NaN
9701.000000,24709.000000,6582.000000,0.345145,NaN
9596.000000,24750.000000,6578.000000,0.316412,NaN
9490.000000,24792.000000,6573.000000,0.381755,NaN
9385.000000,24833.000000,6569.000000,0.365592,NaN
9852.000000,24537.000000,6586.000000,0.349930,NaN
9746.000000,24577.000000,6582.000000,0.371084,NaN
9640.000000,24618.000000,6578.000000,0.365144,NaN
9534.000000,24658.000000,6573.000000,0.372233,NaN
9428.000000,24699.000000,6569.000000,0.349415,NaN
9322.000000,24739.000000,6565.000000,0.304347,NaN
9792.000000,24448.000000,6582.000000,0.391732,NaN
9686.000000,24487.000000,6578.000000,0.353711,NaN
9579.000000,24527.000000,6573.000000,0.354468,NaN
9472.000000,24566.000000,6569.000000,0.380019,NaN
9366.000000,24606.000000,6565.000000,0.368778,NaN
9259.000000,24645.000000,6560.000000,0.385737,NaN
9732.000000,24359.000000,6578.000000,0.357600,NaN
9625.000000,24397.000000,6574.000000,0.342528,NaN
9518.000000,24436.000000,6569.000000,0.369477,NaN
9411.000000,24474.000000,6565.000000,0.340431,NaN
9304.000000,24513.000000,6561.000000,0.326096,NaN
9196.000000,24551.000000,6556.000000,0.311319,NaN
9672.000000,24270.000000,6574.000000,0.364822,NaN
9565.000000,24308.000000,6569.000000,0.348369,NaN
9457.000000,24345.000000,6565.000000,0.372981,NaN
9349.000000,24382.000000,6561.000000,0.342744,NaN
9241.000000,24419.000000,6556.000000,0.317491,NaN
9134.000000,24457.000000,6552.000000,0.315657,NaN
9635.000000,24176.000000,6571.000000,0.414272,NaN
9540.000000,24208.000000,6567.000000,0.351846,NaN
9445.000000,24240.000000,6563.000000,0.343276,NaN
9350.000000,24271.000000,6559.000000,0.342331,NaN
9255.000000,24303.000000,6555.000000,0.317544,NaN
9159.000000,24335.000000,6551.000000,0.313967,NaN
9064.000000,24367.000000,6547.000000,0.295658,NaN
9585.000000,24087.000000,6567.000000,0.369472,NaN
9489.000000,24118.000000,6563.000000,0.343759,NaN
9393.000000,24149.000000,6559.000000,0.350588,NaN
9296.000000,24179.000000,6555.000000,0.346926,NaN
9200.000000,24210.000000,6551.000000,0.325042,NaN
9104.000000,24241.000000,6547.000000,0.292307,NaN
9008.000000,24272.000000,6543.000000,0.305372,NaN
9534.000000,23998.000000,6563.000000,0.403795,NaN
9437.000000,24027.000000,6559.000000,0.357425,NaN
9340.000000,24057.000000,6555.000000,0.350295,NaN
9243.000000,24087.000000,6551.000000,0.369824,NaN
9146.000000,24117.000000,6547.000000,0.312725,NaN
9049.000000,24147.000000,6543.000000,0.287485,NaN
8952.000000,24177.000000,6539.000000,0.303166,NaN
9484.000000,23908.000000,6560.000000,0.355039,NaN
9386.000000,23937.000000,6556.000000,0.386949,NaN
9288.000000,23966.000000,6552.000000,0.359327,NaN
9190.000000,23995.000000,6547.000000,0.381969,NaN
9092.000000,24024.000000,6543.000000,0.288736,NaN
8994.000000,24053.000000,6539.000000,0.299077,NaN
8896.000000,24082.000000,6535.000000,0.311329,NaN
9435.000000,23819.000000,6556.000000,0.396696,NaN
9339.000000,23847.000000,6552.000000,0.367654,NaN
9242.000000,23875.000000,6548.000000,0.388382,NaN
9145.000000,23903.000000,6544.000000,0.360517,NaN
9048.000000,23931.000000,6540.000000,0.340217,NaN
8951.000000,23959.000000,6536.000000,0.295749,NaN
8854.000000,23987.000000,6532.000000,0.301007,NaN
9373.000000,23733.000000,6552.000000,0.431641,NaN
9264.000000,23764.000000,6547.000000,0.377252,NaN
9155.000000,23795.000000,6543.000000,0.393107,NaN
9045.000000,23826.000000,6538.000000,0.303910,NaN
8936.000000,23857.000000,6534.000000,0.299166,NaN
8827.000000,23888.000000,6529.000000,0.259194,NaN
9325.000000,23644.000000,6548.000000,0.418796,NaN
9217.000000,23674.000000,6544.000000,0.383320,NaN
9109.000000,23704.000000,6539.000000,0.396076,NaN
9001.000000,23734.000000,6535.000000,0.319935,NaN
8893.000000,23764.000000,6530.000000,0.303956,NaN
8785.000000,23794.000000,6526.000000,0.282644,NaN
9256.000000,23570.000000,6544.000000,0.400669,NaN
9153.000000,23596.000000,6540.000000,0.381277,NaN
9049.000000,23623.000000,6535.000000,0.341578,NaN
8946.000000,23649.000000,6531.000000,0.321617,NaN
8843.000000,23675.000000,6527.000000,0.303877,NaN
8740.000000,23701.000000,6522.000000,0.281108,NaN
9187.000000,23496.000000,6540.000000,0.390682,NaN
9088.000000,23519.000000,6536.000000,0.381587,NaN
8990.000000,23541.000000,6531.000000,0.360520,NaN
8891.000000,23564.000000,6527.000000,0.311811,NaN
8793.000000,23587.000000,6523.000000,0.317357,NaN
8694.000000,23609.000000,6519.000000,0.280697,NaN
9099.000000,23425.000000,6535.000000,0.411520,NaN
8987.000000,23447.000000,6530.000000,0.379244,NaN
8875.000000,23470.000000,6525.000000,0.327207,NaN
8764.000000,23492.000000,6520.000000,0.307218,NaN
8652.000000,23514.000000,6515.000000,0.306315,NaN
9019.000000,23336.000000,6530.000000,0.379676,NaN
8912.000000,23356.000000,6525.000000,0.354066,NaN
8805.000000,23377.000000,6520.000000,0.328658,NaN
8698.000000,23398.000000,6516.000000,0.320489,NaN
8591.000000,23419.000000,6511.000000,0.268867,NaN
8939.000000,23246.000000,6525.000000,0.413443,NaN
8837.000000,23266.000000,6520.000000,0.339776,NaN
8735.000000,23285.000000,6516.000000,0.319117,NaN
8632.000000,23305.000000,6511.000000,0.291687,NaN
8530.000000,23324.000000,6507.000000,0.274905,NaN
8840.000000,23160.000000,6519.000000,0.385235,NaN
8723.000000,23182.000000,6514.000000,0.317286,NaN
8606.000000,23204.000000,6509.000000,0.309989,NaN
8488.000000,23226.000000,6503.000000,0.283549,NaN
8768.000000,23073.000000,6514.000000,0.403108,NaN
8655.000000,23093.000000,6509.000000,0.322863,NaN
8542.000000,23112.000000,6504.000000,0.308417,NaN
8428.000000,23132.000000,6499.000000,0.252252,NaN
8696.000000,22986.000000,6509.000000,0.370399,NaN
8587.000000,23003.000000,6505.000000,0.304399,NaN
8478.000000,23021.000000,6500.000000,0.322148,NaN
8368.000000,23038.000000,6495.000000,0.255629,NaN
8620.000000,22901.000000,6505.000000,0.366033,NaN
8509.000000,22918.000000,6500.000000,0.324610,NaN
8399.000000,22936.000000,6495.000000,0.298364,NaN
8289.000000,22954.000000,6490.000000,0.274145,NaN
8543.000000,22816.000000,6500.000000,0.386195,NaN
8432.000000,22834.000000,6495.000000,0.346132,NaN
8321.000000,22852.000000,6490.000000,0.283959,NaN
8210.000000,22869.000000,6485.000000,0.287874,NaN
8475.000000,22738.000000,6495.000000,0.331932,NaN
8361.000000,22754.000000,6490.000000,0.318291,NaN
8247.000000,22770.000000,6485.000000,0.283372,NaN
8133.000000,22787.000000,6480.000000,0.365744,NaN
8407.000000,22660.000000,6491.000000,0.333219,NaN
8290.000000,22674.000000,6486.000000,0.290374,NaN
8173.000000,22689.000000,6481.000000,0.283170,NaN
8056.000000,22704.000000,6476.000000,0.346285,NaN
8359.000000,22579.000000,6488.000000,0.333256,NaN
8259.000000,22590.000000,6483.000000,0.284804,NaN
8159.000000,22601.000000,6479.000000,0.277776,NaN
8059.000000,22612.000000,6474.000000,0.377570,NaN
7959.000000,22623.000000,6470.000000,0.526644,NaN
8277.000000,22498.000000,6483.000000,0.393181,NaN
8160.000000,22505.000000,6477.000000,0.291569,NaN
8043.000000,22511.000000,6472.000000,0.356695,NaN
7926.000000,22517.000000,6467.000000,0.416903,NaN
8215.000000,22415.000000,6479.000000,0.348091,NaN
8101.000000,22415.000000,6473.000000,0.282255,NaN
7987.000000,22414.000000,6468.000000,0.333116,NaN
7873.000000,22414.000000,6463.000000,0.390701,NaN
8153.000000,22332.000000,6474.000000,0.359846,NaN
8042.000000,22325.000000,6469.000000,0.306523,NaN
7931.000000,22318.000000,6464.000000,0.329765,NaN
7820.000000,22310.000000,6459.000000,0.380002,NaN
8099.000000,22236.000000,6470.000000,0.335220,NaN
7989.000000,22225.000000,6465.000000,0.323915,NaN
7879.000000,22214.000000,6460.000000,0.339371,NaN
7769.000000,22204.000000,6455.000000,0.370361,NaN
8048.000000,22140.000000,6467.000000,0.349939,NaN
7941.000000,22127.000000,6462.000000,0.373330,NaN
7833.000000,22113.000000,6456.000000,0.333446,NaN
7726.000000,22100.000000,6451.000000,0.346304,NaN
7996.000000,22045.000000,6463.000000,0.397963,NaN
7892.000000,22028.000000,6458.000000,0.340742,NaN
7788.000000,22012.000000,6453.000000,0.341110,NaN
7683.000000,21996.000000,6448.000000,0.352075,NaN
7945.000000,21949.000000,6459.000000,0.387690,NaN
7843.000000,21930.000000,6454.000000,0.335808,NaN
7742.000000,21911.000000,6449.000000,0.331350,NaN
7640.000000,21892.000000,6444.000000,0.336827,NaN
7893.000000,21854.000000,6455.000000,0.333930,NaN
7795.000000,21832.000000,6450.000000,0.341872,NaN
7696.000000,21810.000000,6445.000000,0.329472,NaN
7598.000000,21788.000000,6441.000000,0.323132,NaN
7818.000000,21752.000000,6450.000000,0.282590,NaN
7698.000000,21721.000000,6444.000000,0.289155,NaN
7579.000000,21691.000000,6438.000000,0.356784,NaN
7767.000000,21659.000000,6446.000000,0.192374,NaN
7652.000000,21628.000000,6441.000000,0.295951,NaN
7536.000000,21597.000000,6435.000000,0.357555,NaN
7717.000000,21550.000000,6442.000000,0.105471,NaN
7605.000000,21524.000000,6437.000000,0.295698,NaN
