y,x,z,mg_ca,st_dev,dist,sample_mode
18380,17650,7958,0.079663,0.020609,NA,map
18295,17594,7960,0.051009,0.009292,NA,map
18210,17537,7962,0.048871,0.013188,NA,map
18125,17481,7964,0.038073,0.009167,NA,map
18041,17424,7966,0.036712,0.010671,NA,map
17956,17368,7968,0.040237,0.006594,NA,map
17871,17312,7970,0.052778,0.00414,NA,map
17786,17255,7972,0.035144,0.010283,NA,map
17702,17199,7974,0.030412,0.005063,NA,map
17617,17142,7976,0.028298,0.005037,NA,map
17532,17086,7978,0.058129,0.004372,NA,map
17447,17029,7980,0.047073,0.007678,NA,map
17362,16973,7982,0.047674,0.007679,NA,map
17278,16916,7984,0.042474,0.009237,NA,map
17193,16860,7986,0.031108,0.001742,NA,map
17108,16803,7988,0.029593,0.003998,NA,map
17023,16747,7990,0.03246,0.005057,NA,map
16938,16691,7992,0.038093,0.003038,NA,map
16854,16634,7994,0.038359,0.009536,NA,map
16769,16578,7996,0.042303,0.006053,NA,map
18533,17658,7954,0.180192,0.045614,NA,map
18448,17602,7956,0.079161,0.014539,NA,map
18364,17546,7958,0.061572,0.006827,NA,map
18280,17489,7960,0.05071,0.012761,NA,map
18195,17433,7962,0.046748,0.00683,NA,map
18110,17377,7964,0.040243,0.010263,NA,map
18026,17321,7966,0.031942,0.011062,NA,map
17942,17264,7968,0.040413,0.004871,NA,map
17857,17208,7970,0.05422,0.008955,NA,map
17772,17152,7972,0.030758,0.006163,NA,map
17688,17096,7974,0.031098,0.008518,NA,map
17604,17040,7976,0.037388,0.005739,NA,map
17519,16983,7978,0.06229,0.00462,NA,map
17434,16927,7980,0.044521,0.007605,NA,map
17350,16871,7982,0.045153,0.004547,NA,map
17266,16815,7984,0.04067,0.003139,NA,map
17181,16758,7986,0.03037,0.003681,NA,map
17097,16702,7988,0.030224,0.004689,NA,map
17012,16646,7990,0.02953,0.004122,NA,map
16928,16590,7992,0.039187,0.011285,NA,map
16843,16534,7994,0.043051,0.005431,NA,map
16758,16477,7996,0.043503,0.01153,NA,map
18517,17553,7954,0.123851,0.031328,NA,map
18432,17497,7956,0.107611,0.029659,NA,map
18348,17441,7958,0.073326,0.013793,NA,map
18264,17385,7960,0.052088,0.009414,NA,map
18180,17329,7962,0.045734,0.008435,NA,map
18096,17273,7964,0.038853,0.016045,NA,map
18011,17217,7966,0.037067,0.005651,NA,map
17927,17161,7968,0.040325,0.009315,NA,map
17843,17105,7970,0.055197,0.002835,NA,map
17759,17049,7972,0.031278,0.00926,NA,map
17674,16993,7974,0.031545,0.00426,NA,map
17590,16937,7976,0.033637,0.007006,NA,map
17506,16881,7978,0.05596,0.004397,NA,map
17422,16825,7980,0.050048,0.00942,NA,map
17338,16769,7982,0.045101,0.005562,NA,map
17253,16713,7984,0.040793,0.010428,NA,map
17169,16657,7986,0.035006,0.006061,NA,map
17085,16601,7988,0.031003,0.007887,NA,map
17001,16545,7990,0.032521,0.004554,NA,map
16917,16489,7992,0.033615,0.006645,NA,map
16832,16433,7994,0.043007,0.00767,NA,map
16748,16377,7996,0.042086,0.00253,NA,map
18500,17448,7954,0.148483,0.037501,NA,map
18416,17392,7956,0.086469,0.016416,NA,map
18332,17336,7958,0.067562,0.010724,NA,map
18248,17280,7960,0.058487,0.009133,NA,map
18164,17224,7962,0.050309,0.009507,NA,map
18080,17169,7964,0.038051,0.005574,NA,map
17996,17113,7966,0.032795,0.005731,NA,map
17912,17057,7968,0.035085,0.009143,NA,map
17827,17001,7970,0.058987,0.00347,NA,map
17743,16946,7972,0.030342,0.006503,NA,map
17659,16890,7974,0.03142,0.007317,NA,map
17575,16834,7976,0.030102,0.002271,NA,map
17491,16778,7978,0.056748,0.005695,NA,map
17407,16722,7980,0.047351,0.008695,NA,map
17323,16667,7982,0.042705,0.0067,NA,map
17239,16611,7984,0.039824,0.010165,NA,map
17155,16555,7986,0.030834,0.006006,NA,map
17071,16499,7988,0.036923,0.004749,NA,map
16987,16443,7990,0.031279,0.002058,NA,map
16903,16388,7992,0.035711,0.003258,NA,map
16819,16332,7994,0.046418,0.011273,NA,map
16735,16276,7996,0.041009,0.004879,NA,map
18483,17342,7954,0.119385,0.033416,NA,map
18399,17287,7956,0.061695,0.018979,NA,map
18316,17231,7958,0.077202,0.012909,NA,map
18232,17176,7960,0.056453,0.011273,NA,map
18148,17120,7962,0.048864,0.009444,NA,map
18064,17064,7964,0.037907,0.011277,NA,map
17980,17009,7966,0.031764,0.006686,NA,map
17896,16953,7968,0.037207,0.008229,NA,map
17812,16898,7970,0.06199,0.003723,NA,map
17728,16842,7972,0.033029,0.003256,NA,map
17644,16787,7974,0.032786,0.003193,NA,map
17560,16731,7976,0.028782,0.006651,NA,map
17476,16675,7978,0.056372,0.002917,NA,map
17392,16620,7980,0.048266,0.004304,NA,map
17309,16564,7982,0.044228,0.008348,NA,map
17225,16509,7984,0.036028,0.008197,NA,map
17141,16453,7986,0.032339,0.006543,NA,map
17057,16398,7988,0.028514,0.001685,NA,map
16973,16342,7990,0.031849,0.006075,NA,map
16889,16286,7992,0.034574,0.004579,NA,map
16805,16231,7994,0.040057,0.014061,NA,map
16721,16175,7996,0.041039,0.007676,NA,map
18467,17237,7954,0.156914,0.039392,NA,map
18383,17182,7956,0.068053,0.00813,NA,map
18299,17126,7958,0.061525,0.01158,NA,map
18215,17071,7960,0.050601,0.010045,NA,map
18132,17016,7962,0.043225,0.008735,NA,map
18048,16960,7964,0.040804,0.008023,NA,map
17964,16905,7966,0.035592,0.008116,NA,map
17880,16850,7968,0.037929,0.0104,NA,map
17797,16794,7970,0.052344,0.00413,NA,map
17713,16739,7972,0.034247,0.009809,NA,map
17629,16683,7974,0.032347,0.012426,NA,map
17545,16628,7976,0.032471,0.00789,NA,map
17461,16573,7978,0.057484,0.007857,NA,map
17378,16517,7980,0.051373,0.004291,NA,map
17294,16462,7982,0.043903,0.004316,NA,map
17210,16407,7984,0.03791,0.006836,NA,map
17126,16351,7986,0.034593,0.006033,NA,map
17043,16296,7988,0.031294,0.002897,NA,map
16959,16240,7990,0.035554,0.009488,NA,map
16875,16185,7992,0.039058,0.009594,NA,map
16791,16130,7994,0.041985,0.004536,NA,map
16708,16074,7996,0.039706,0.003431,NA,map
18450,17132,7954,0.135793,0.029917,NA,map
18367,17077,7956,0.079954,0.007229,NA,map
18283,17022,7958,0.086378,0.009998,NA,map
18199,16966,7960,0.058875,0.019949,NA,map
18116,16911,7962,0.044985,0.007547,NA,map
18032,16856,7964,0.03896,0.011192,NA,map
17948,16801,7966,0.037324,0.010127,NA,map
17865,16746,7968,0.03508,0.0085,NA,map
17781,16691,7970,0.056126,0.003175,NA,map
17698,16635,7972,0.03605,0.009713,NA,map
17614,16580,7974,0.028652,0.005045,NA,map
17530,16525,7976,0.030752,0.004722,NA,map
17447,16470,7978,0.052352,0.009076,NA,map
17363,16415,7980,0.047078,0.002559,NA,map
17279,16360,7982,0.04768,0.009562,NA,map
17196,16304,7984,0.038212,0.005325,NA,map
17112,16249,7986,0.032597,0.006286,NA,map
17029,16194,7988,0.033616,0.010194,NA,map
16945,16139,7990,0.037377,0.007773,NA,map
16861,16084,7992,0.041023,0.005452,NA,map
16778,16029,7994,0.041615,0.004711,NA,map
16694,15973,7996,0.037834,0.008284,NA,map
18430,17024,7955,0.195566,0.095478,NA,map
18342,16967,7957,0.066882,0.017008,NA,map
18255,16909,7959,0.070676,0.019145,NA,map
18168,16852,7961,0.057297,0.017879,NA,map
18081,16794,7963,0.045039,0.008585,NA,map
17993,16737,7965,0.034144,0.007506,NA,map
17906,16679,7967,0.035121,0.0060350000000000004,NA,map
17819,16622,7969,0.038245,0.007111,NA,map
17732,16565,7971,0.047681,0.008102,NA,map
17644,16507,7973,0.028725,0.003617,NA,map
17557,16450,7975,0.027581,0.005707,NA,map
17470,16392,7977,0.034062,0.007961,NA,map
17382,16335,7979,0.050609,0.007734,NA,map
17295,16277,7982,0.050282,0.006698,NA,map
17208,16220,7984,0.041116,0.0043,NA,map
17121,16162,7986,0.033976,0.006192,NA,map
17033,16105,7988,0.028811,0.009413,NA,map
16946,16047,7990,0.027597,0.002577,NA,map
16859,15990,7992,0.035123,0.00853,NA,map
16772,15933,7994,0.042906,0.00687,NA,map
16684,15875,7996,0.045872,0.008148,NA,map
18500,16976,7953,0.156466,0.023763,NA,map
18413,16919,7955,0.219522,0.067532,NA,map
18326,16862,7957,0.075476,0.005347,NA,map
18239,16805,7959,0.074074,0.007713,NA,map
18152,16747,7961,0.04232,0.008266,NA,map
18065,16690,7963,0.046515,0.016856,NA,map
17978,16633,7965,0.03871,0.011793,NA,map
17890,16576,7967,0.033992,0.009897,NA,map
17803,16518,7969,0.039011,0.00339,NA,map
17716,16461,7971,0.053258,0.002639,NA,map
17629,16404,7973,0.029144,0.00618,NA,map
17542,16347,7975,0.031605,0.006445,NA,map
17455,16289,7977,0.037211,0.00672,NA,map
17368,16232,7979,0.055723,0.007075,NA,map
17281,16175,7982,0.048752,0.008099,NA,map
17193,16118,7984,0.040061,0.009567,NA,map
17106,16060,7986,0.030855,0.005314,NA,map
17019,16003,7988,0.032699,0.006883,NA,map
16932,15946,7990,0.036856,0.004938,NA,map
16845,15889,7992,0.039213,0.006307,NA,map
16758,15831,7994,0.044078,0.005702,NA,map
16671,15774,7996,0.042352,0.002536,NA,map
18484,16871,7953,0.416212,0.383077,NA,map
18397,16814,7955,0.127118,0.019952,NA,map
18310,16757,7957,0.059324,0.012988,NA,map
18223,16700,7959,0.055359,0.008966,NA,map
18136,16643,7961,0.04869,0.013406,NA,map
18049,16586,7963,0.046236,0.016984,NA,map
17962,16529,7965,0.036672,0.012308,NA,map
17875,16472,7967,0.0328,0.008547,NA,map
17788,16415,7969,0.037336,0.007227,NA,map
17701,16358,7971,0.053408,0.007836,NA,map
17614,16301,7973,0.026652,0.00493,NA,map
17527,16244,7975,0.031881,0.007102,NA,map
17440,16187,7977,0.038849,0.008537,NA,map
17353,16130,7980,0.054357,0.008729,NA,map
17266,16073,7982,0.048967,0.005241,NA,map
17179,16015,7984,0.039518,0.004763,NA,map
17092,15958,7986,0.035867,0.009034,NA,map
17005,15901,7988,0.030473,0.003655,NA,map
16918,15844,7990,0.035513,0.006112,NA,map
16831,15787,7992,0.0372,0.002808,NA,map
16744,15730,7994,0.046241,0.010045,NA,map
16657,15673,7996,0.042598,0.00758,NA,map
18380,16709,7955,0.086299,0.047177,NA,map
18293,16652,7957,0.070388,0.009747,NA,map
18206,16595,7959,0.068549,0.016285,NA,map
18119,16538,7961,0.055773,0.016963,NA,map
18033,16481,7963,0.042925,0.012034,NA,map
17946,16425,7965,0.033894,0.008795,NA,map
17859,16368,7967,0.031518,0.012871,NA,map
17772,16311,7969,0.038661,0.008181,NA,map
17685,16254,7971,0.052081,0.002208,NA,map
17599,16197,7973,0.034811,0.00915,NA,map
17512,16141,7975,0.029731,0.005977,NA,map
17425,16084,7978,0.03419,0.003349,NA,map
17338,16027,7980,0.052253,0.004001,NA,map
17251,15970,7982,0.048163,0.00562,NA,map
17165,15913,7984,0.039541,0.005361,NA,map
17078,15857,7986,0.034269,0.001277,NA,map
16991,15800,7988,0.034482,0.006857,NA,map
16904,15743,7990,0.033991,0.004042,NA,map
16817,15686,7992,0.035665,0.002656,NA,map
16730,15629,7994,0.043412,0.007657,NA,map
16644,15572,7996,0.042145,0.006736,NA,map
18363,16603,7955,0.087626,0.013267,NA,map
18277,16547,7957,0.052824,0.010865,NA,map
18190,16490,7959,0.062886,0.009883,NA,map
18103,16434,7961,0.055171,0.015934,NA,map
18017,16377,7963,0.052007,0.009886,NA,map
17930,16320,7965,0.041495,0.011253,NA,map
17843,16264,7967,0.033129,0.008988,NA,map
17757,16207,7969,0.038619,0.00944,NA,map
17670,16151,7971,0.054522,0.006173,NA,map
17583,16094,7973,0.029717,0.005344,NA,map
17497,16038,7975,0.029066,0.007305,NA,map
17410,15981,7978,0.037121,0.006623,NA,map
17323,15924,7980,0.056817,0.009792,NA,map
17237,15868,7982,0.044215,0.010155,NA,map
17150,15811,7984,0.038299,0.005946,NA,map
17063,15755,7986,0.029835,0.004411,NA,map
16977,15698,7988,0.031875,0.004064,NA,map
16890,15641,7990,0.037578,0.008695,NA,map
16803,15585,7992,0.038574,0.00674,NA,map
16717,15528,7994,0.036946,0.006222,NA,map
16630,15472,7996,0.041144,0.004179,NA,map
18354,16502,7955,0.097899,0.01931,NA,map
18267,16446,7957,0.053772,0.018039,NA,map
18180,16389,7959,0.074479,0.013359,NA,map
18093,16333,7961,0.051276,0.012046,NA,map
18007,16276,7963,0.056265,0.011714,NA,map
17920,16219,7965,0.043012,0.010243,NA,map
17833,16163,7967,0.042695,0.012049,NA,map
17746,16106,7969,0.031859,0.008108,NA,map
17659,16050,7971,0.055637,0.010794,NA,map
17572,15993,7973,0.029986,0.009017,NA,map
17485,15937,7975,0.026463,0.008321,NA,map
17399,15880,7978,0.03285,0.007343,NA,map
17312,15823,7980,0.052109,0.010211,NA,map
17225,15767,7982,0.046664,0.002634,NA,map
17138,15710,7984,0.037617,0.008062,NA,map
17051,15654,7986,0.029453,0.005521,NA,map
16964,15597,7988,0.03114,0.007331,NA,map
16877,15541,7990,0.034274,0.008537,NA,map
16791,15484,7992,0.040204,0.005818,NA,map
16704,15427,7994,0.042566,0.005717,NA,map
16617,15371,7996,0.040063,0.006661,NA,map
18345,16401,7955,0.128963,0.07049,NA,map
18258,16345,7957,0.053126,0.011759,NA,map
18171,16288,7959,0.066711,0.009281,NA,map
18084,16232,7961,0.045319,0.007831,NA,map
17997,16175,7963,0.050115,0.01243,NA,map
17909,16118,7965,0.034635,0.003931,NA,map
17822,16062,7967,0.035105,0.004281,NA,map
17735,16005,7969,0.035163,0.007529,NA,map
17648,15949,7971,0.053293,0.007823,NA,map
17561,15892,7973,0.031004,0.008942,NA,map
17474,15836,7975,0.028356,0.007756,NA,map
17387,15779,7977,0.036857,0.005046,NA,map
17300,15723,7980,0.050849,0.005091,NA,map
17213,15666,7982,0.051335,0.005828,NA,map
17126,15610,7984,0.043303,0.013579,NA,map
17039,15553,7986,0.035138,0.013155,NA,map
16952,15496,7988,0.03153,0.005917,NA,map
16865,15440,7990,0.033909,0.005552,NA,map
16778,15383,7992,0.040421,0.006281,NA,map
16691,15327,7994,0.053906,0.012651,NA,map
16604,15270,7996,0.043436,0.006889,NA,map
18335,16300,7955,0.087204,0.02697,NA,map
18248,16244,7957,0.050921,0.010865,NA,map
18161,16187,7959,0.070633,0.012367,NA,map
18074,16130,7961,0.056658,0.017811,NA,map
17986,16074,7963,0.050004,0.017365,NA,map
17899,16017,7965,0.039142,0.010746,NA,map
17812,15961,7967,0.035151,0.011675,NA,map
17725,15904,7969,0.038223,0.008457,NA,map
17637,15848,7971,0.055318,0.005864,NA,map
17550,15791,7973,0.032361,0.009615,NA,map
17463,15735,7975,0.027103,0.005672,NA,map
17376,15678,7977,0.033328000000000003,0.007814,NA,map
17288,15622,7980,0.049785,0.007397,NA,map
17201,15565,7982,0.044963,0.005118,NA,map
17114,15509,7984,0.039629,0.003533,NA,map
17027,15452,7986,0.027709,0.003788,NA,map
16939,15396,7988,0.031335,0.006655,NA,map
16852,15339,7990,0.036287,0.009789,NA,map
16765,15283,7992,0.039734,0.005059,NA,map
16678,15226,7994,0.044422,0.008254,NA,map
16590,15170,7996,0.039079,0.003117,NA,map
18326,16199,7954,0.076214,0.011764,NA,map
18239,16142,7957,0.054296,0.010073,NA,map
18151,16086,7959,0.061411,0.016715,NA,map
18064,16029,7961,0.050593,0.009697,NA,map
17976,15973,7963,0.047586,0.003748,NA,map
17889,15916,7965,0.042074,0.0091,NA,map
17802,15860,7967,0.038248,0.009127,NA,map
17714,15803,7969,0.036257,0.006471,NA,map
17627,15747,7971,0.056354,0.004749,NA,map
17539,15690,7973,0.03192,0.009114,NA,map
17452,15634,7975,0.027026,0.005813,NA,map
17364,15577,7977,0.03328,0.007005,NA,map
17277,15521,7979,0.050145,0.006683,NA,map
17189,15464,7982,0.048383,0.00496,NA,map
17102,15408,7984,0.039647,0.004588,NA,map
17014,15351,7986,0.030545,0.006558,NA,map
16927,15295,7988,0.033129,0.00549,NA,map
16840,15238,7990,0.033347,0.004569,NA,map
16752,15182,7992,0.040882,0.011071,NA,map
16665,15125,7994,0.040278,0.008045,NA,map
16577,15069,7996,0.043895000000000003,0.010052,NA,map
18317,16098,7954,0.154945,0.057978,NA,map
18229,16041,7956,0.053738,0.011682,NA,map
18142,15985,7959,0.068499,0.016323,NA,map
18054,15928,7961,0.05786,0.009918,NA,map
17966,15872,7963,0.049194,0.00885,NA,map
17879,15815,7965,0.04665,0.014933,NA,map
17791,15759,7967,0.038059,0.011888,NA,map
17703,15702,7969,0.035478,0.007108,NA,map
17616,15646,7971,0.055325,0.00718,NA,map
17528,15589,7973,0.034383,0.003728,NA,map
17440,15533,7975,0.028686,0.005731,NA,map
17353,15477,7977,0.033422,0.00495,NA,map
17265,15420,7979,0.056903,0.014454,NA,map
17178,15364,7982,0.049333,0.004763,NA,map
17090,15307,7984,0.040903,0.008212,NA,map
17002,15251,7986,0.033081,0.00629,NA,map
16915,15194,7988,0.032034,0.006463,NA,map
16827,15138,7990,0.033851,0.005226,NA,map
16739,15081,7992,0.049138,0.015064,NA,map
16652,15025,7994,0.040965,0.003773,NA,map
16564,14968,7996,0.042831,0.004183,NA,map
18308,15997,7954,0.130716,0.033431,NA,map
18220,15940,7956,0.079335,0.011364,NA,map
18132,15884,7958,0.074225,0.013047,NA,map
18044,15827,7961,0.05159,0.013113,NA,map
17956,15771,7963,0.042638,0.008431,NA,map
17868,15714,7965,0.038437,0.006136,NA,map
17781,15658,7967,0.036044,0.00873,NA,map
17693,15601,7969,0.035904,0.00732,NA,map
17605,15545,7971,0.052354,0.004651,NA,map
17517,15489,7973,0.028696,0.007445,NA,map
17429,15432,7975,0.031222,0.009238,NA,map
17341,15376,7977,0.031743,0.007609,NA,map
17254,15319,7979,0.054219,0.002988,NA,map
17166,15263,7982,0.046056,0.00971,NA,map
17078,15206,7984,0.039044,0.004757,NA,map
16990,15150,7986,0.03603,0.008271,NA,map
16902,15093,7988,0.031435,0.009069,NA,map
16814,15037,7990,0.03476,0.006857,NA,map
16727,14980,7992,0.040652,0.006896,NA,map
16639,14924,7994,0.043246,0.006659,NA,map
16551,14867,7996,0.039605,0.004766,NA,map
18302,15898,7954,0.165923,0.036009,NA,map
18218,15844,7956,0.076556,0.022276,NA,map
18133,15790,7958,0.05029,0.012882,NA,map
18049,15736,7960,0.061901,0.019368,NA,map
17965,15682,7962,0.050559,0.008689,NA,map
17880,15628,7964,0.039051,0.005932,NA,map
17796,15574,7966,0.036102,0.012287,NA,map
17712,15520,7968,0.034748,0.007464,NA,map
17627,15466,7970,0.043127,0.007435,NA,map
17543,15412,7972,0.038837000000000003,0.006028,NA,map
17459,15358,7974,0.031536,0.009784,NA,map
17374,15304,7976,0.033435,0.010178,NA,map
17290,15250,7978,0.04171,0.009177,NA,map
17205,15196,7980,0.046246,0.005198,NA,map
17121,15142,7982,0.045953,0.006464,NA,map
17037,15088,7984,0.03835,0.008398,NA,map
16952,15034,7986,0.033511,0.00444,NA,map
16868,14980,7988,0.033521,0.006159,NA,map
16784,14926,7990,0.036311,0.008814,NA,map
16699,14872,7992,0.038501,0.007753,NA,map
16615,14818,7994,0.044757,0.013359,NA,map
16531,14764,7996,0.045549,0.002755,NA,map
18293,15797,7954,0.184857,0.052497,NA,map
18208,15743,7956,0.058774,0.016091,NA,map
18123,15689,7958,0.053889,0.01565,NA,map
18039,15635,7960,0.07124,0.009684,NA,map
17954,15581,7962,0.052973,0.011638,NA,map
17869,15527,7964,0.042284,0.011189,NA,map
17785,15473,7966,0.035026,0.008785,NA,map
17700,15419,7968,0.035827,0.006689,NA,map
17615,15365,7970,0.042505,0.011025,NA,map
17530,15311,7972,0.041833,0.010278,NA,map
17446,15257,7974,0.032964,0.008105,NA,map
17361,15203,7976,0.029041,0.004719,NA,map
17276,15149,7978,0.045458,0.005635,NA,map
17192,15095,7980,0.049912,0.006991,NA,map
17107,15041,7982,0.04351,0.004972,NA,map
17022,14987,7984,0.033013,0.007475,NA,map
16938,14932,7986,0.032808,0.005662,NA,map
16853,14878,7988,0.029021,0.006376,NA,map
16768,14824,7990,0.036841,0.004704,NA,map
16684,14770,7992,0.037933,0.006147,NA,map
16599,14716,7994,0.044135,0.011726,NA,map
16514,14662,7996,0.03988,0.008456,NA,map
18283,15696,7954,0.115165,0.022123,NA,map
18198,15642,7956,0.05118,0.016321,NA,map
18113,15588,7958,0.0555,0.0153,NA,map
18028,15534,7960,0.067131,0.012591,NA,map
17943,15480,7962,0.049175,0.012071,NA,map
17858,15426,7964,0.043017,0.012175,NA,map
17773,15372,7966,0.037875,0.013751,NA,map
17688,15318,7968,0.034546,0.007833,NA,map
17603,15263,7970,0.04611,0.019796,NA,map
17518,15209,7972,0.04349,0.012073,NA,map
17433,15155,7974,0.027646,0.01018,NA,map
17348,15101,7976,0.031541,0.010048,NA,map
17263,15047,7978,0.044337,0.006276,NA,map
17178,14993,7980,0.046952,0.007466,NA,map
17093,14939,7982,0.047622,0.00716,NA,map
17008,14885,7984,0.039335,0.008406,NA,map
16923,14831,7986,0.035457,0.005002,NA,map
16838,14777,7988,0.033873,0.006858,NA,map
16753,14723,7990,0.035349,0.007158,NA,map
16668,14669,7993,0.038055,0.00399,NA,map
16583,14615,7995,0.039698,0.005727,NA,map
16498,14561,7997,0.040145,0.00774,NA,map
18274,15595,7954,0.137085,0.064882,NA,map
18188,15541,7956,0.064988,0.018529,NA,map
18103,15487,7958,0.048675,0.012457,NA,map
18018,15432,7960,0.061067,0.003506,NA,map
17932,15378,7962,0.054686,0.010589,NA,map
17847,15324,7964,0.048677,0.014114,NA,map
17762,15270,7966,0.041737,0.009934,NA,map
17676,15216,7968,0.036338,0.010351,NA,map
17591,15162,7970,0.036919,0.002365,NA,map
17506,15108,7972,0.048098,0.005399,NA,map
17420,15054,7974,0.030772,0.004328,NA,map
17335,15000,7976,0.028379,0.006553,NA,map
17250,14946,7978,0.043231,0.009891,NA,map
17164,14892,7980,0.043145,0.005195,NA,map
17079,14838,7982,0.045835,0.002725,NA,map
16994,14784,7984,0.037711,0.006148,NA,map
16908,14730,7986,0.039309,0.007655,NA,map
16823,14676,7988,0.031758,0.008139,NA,map
16738,14622,7991,0.032951,0.004939,NA,map
16652,14568,7993,0.036357,0.004788,NA,map
16567,14514,7995,0.04386,0.007279,NA,map
16482,14460,7997,0.041283,0.002893,NA,map
18264,15493,7954,0.130695,0.016113,NA,map
18179,15439,7956,0.083012,0.017094,NA,map
18093,15385,7958,0.053884,0.013866,NA,map
18007,15331,7960,0.061832,0.013687,NA,map
17922,15277,7962,0.056301,0.006696,NA,map
17836,15223,7964,0.047636,0.012349,NA,map
17750,15169,7966,0.034825,0.008781,NA,map
17665,15115,7968,0.033652,0.007567,NA,map
17579,15061,7970,0.037155,0.011305,NA,map
17493,15007,7972,0.054816,0.006955,NA,map
17408,14953,7974,0.031521,0.006582,NA,map
17322,14899,7976,0.028475,0.00695,NA,map
17236,14845,7978,0.042398,0.003905,NA,map
17151,14791,7980,0.04749,0.005103,NA,map
17065,14737,7982,0.038868,0.005358,NA,map
16979,14683,7984,0.038926,0.005393,NA,map
16894,14629,7986,0.034704,0.005056,NA,map
16808,14575,7989,0.033435,0.006198,NA,map
16722,14521,7991,0.033664,0.00615,NA,map
16637,14466,7993,0.038004,0.002699,NA,map
16551,14412,7995,0.041244,0.013431,NA,map
16465,14358,7997,0.03973,0.010191,NA,map
18255,15392,7954,0.141579,0.041086,NA,map
18169,15338,7956,0.051548,0.009428,NA,map
18083,15284,7958,0.064091,0.024819,NA,map
17997,15230,7960,0.058128,0.012388,NA,map
17911,15176,7962,0.050128,0.010294,NA,map
17825,15122,7964,0.04568,0.008523,NA,map
17739,15068,7966,0.042149,0.006781,NA,map
17653,15014,7968,0.036468,0.002686,NA,map
17567,14960,7970,0.035422,0.004832,NA,map
17481,14906,7972,0.060345,0.004706,NA,map
17395,14852,7974,0.031534,0.006192,NA,map
17309,14798,7976,0.028886,0.007631,NA,map
17223,14744,7978,0.043685,0.009903,NA,map
17137,14690,7980,0.04911,0.007729,NA,map
17051,14635,7982,0.040168,0.006365,NA,map
16965,14581,7984,0.041546,0.010142,NA,map
16879,14527,7987,0.033155,0.008283,NA,map
16793,14473,7989,0.045567,0.035135,NA,map
16707,14419,7991,0.039496,0.01244,NA,map
16621,14365,7993,0.037691,0.004397,NA,map
16535,14311,7995,0.040344,0.004297,NA,map
16449,14257,7997,0.043301,0.005586,NA,map
18245,15291,7954,0.148043,0.084871,NA,map
18159,15237,7956,0.05608,0.014843,NA,map
18073,15183,7958,0.04849,0.015377,NA,map
17987,15129,7960,0.054519,0.020437,NA,map
17900,15075,7962,0.052271,0.010987,NA,map
17814,15021,7964,0.050223,0.012806,NA,map
17728,14967,7966,0.036579,0.007314,NA,map
17641,14913,7968,0.034512,0.008833,NA,map
17555,14859,7970,0.037331,0.01031,NA,map
17469,14805,7972,0.059523,0.006787,NA,map
17382,14750,7974,0.029276,0.006627,NA,map
17296,14696,7976,0.034607,0.00761,NA,map
17210,14642,7978,0.037286,0.005713,NA,map
17123,14588,7980,0.050997,0.009629,NA,map
17037,14534,7982,0.047992,0.007745,NA,map
16951,14480,7985,0.039921,0.009722,NA,map
16864,14426,7987,0.032756,0.010446,NA,map
16778,14372,7989,0.032402,0.009199,NA,map
16692,14318,7991,0.035001,0.009834,NA,map
16605,14264,7993,0.041831,0.00349,NA,map
16519,14210,7995,0.040915,0.005492,NA,map
16433,14156,7997,0.040621,0.003616,NA,map
18236,15190,7953,0.100256,0.027024,NA,map
18149,15136,7956,0.063736,0.027191,NA,map
18063,15082,7958,0.047197,0.010528,NA,map
17976,15028,7960,0.048218,0.016537,NA,map
17889,14974,7962,0.053342,0.011222,NA,map
17803,14920,7964,0.048375,0.00975,NA,map
17716,14866,7966,0.039608,0.005323,NA,map
17629,14811,7968,0.032565,0.008504,NA,map
17543,14757,7970,0.035388,0.005027,NA,map
17456,14703,7972,0.056883,0.004085,NA,map
17370,14649,7974,0.030475,0.005723,NA,map
17283,14595,7976,0.02846,0.007113,NA,map
17196,14541,7978,0.038388,0.009656,NA,map
17110,14487,7980,0.05272,0.011309,NA,map
17023,14433,7982,0.043675,0.008525,NA,map
16936,14379,7985,0.039492,0.005706,NA,map
16850,14325,7987,0.031089,0.002946,NA,map
16763,14271,7989,0.03367,0.006082,NA,map
16676,14217,7991,0.039756,0.004866,NA,map
16590,14163,7993,0.038997,0.003508,NA,map
16503,14108,7995,0.041282,0.004281,NA,map
16416,14054,7997,0.039148,0.006101,NA,map
18227,15089,7953,0.096292,0.020819,NA,map
18140,15035,7955,0.056409,0.014445,NA,map
18053,14981,7958,0.04771,0.01394,NA,map
17966,14927,7960,0.054654,0.015572,NA,map
17879,14873,7962,0.045248,0.014499,NA,map
17792,14818,7964,0.048422,0.014087,NA,map
17705,14764,7966,0.041329,0.008531,NA,map
17618,14710,7968,0.037179,0.009955,NA,map
17531,14656,7970,0.035676,0.007903,NA,map
17444,14602,7972,0.055716,0.005312,NA,map
17357,14548,7974,0.031268,0.006722,NA,map
17270,14494,7976,0.030801,0.011569,NA,map
17183,14440,7978,0.042073,0.005818,NA,map
17096,14386,7980,0.045094,0.005872,NA,map
17009,14332,7983,0.045762,0.00549,NA,map
16922,14278,7985,0.036556,0.006924,NA,map
16835,14224,7987,0.029758,0.008765,NA,map
16748,14169,7989,0.035945,0.006549,NA,map
16661,14115,7991,0.036411,0.013523,NA,map
16574,14061,7993,0.040502,0.007227,NA,map
